"","...1","index","file_id","newspaper_name","date","year","month","day","url","article_id","sn","newspaper_city","newspaper_state","black_press","edition","mod_id","article_title","collection","authors","document_type","issn","find_a_copy","filepath","file_id_old","file_id2_old","url_backup","page"
"1221",10009,9441,"90611_1","The Chicago whip",1920-04-24,1920,4,24,"https://articleextractor.org/pages/90611/iune_amethyst_ver01/sn86056950//1920/04/24/ed-1/seq-7/0?user_id=6",1,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90611,"90611_1","https://articleextractor.org/pages/90611/iune_amethyst_ver01/sn86056950/4/24/ed-1/seq-7/1","7"
"1222",10010,9442,"90611_2","The Chicago whip",1920-04-24,1920,4,24,"https://articleextractor.org/pages/90611/iune_amethyst_ver01/sn86056950//1920/04/24/ed-1/seq-7/0?user_id=6",2,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90611,"90611_2","https://articleextractor.org/pages/90611/iune_amethyst_ver01/sn86056950/4/24/ed-1/seq-7/1","7"
"1223",10011,9443,"90612_0","The Chicago whip",1920-04-03,1920,4,3,"https://articleextractor.org/pages/90612/iune_amethyst_ver01/sn86056950//1920/04/03/ed-1/seq-8/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90612,"90612_0","https://articleextractor.org/pages/90612/iune_amethyst_ver01/sn86056950/4/3/ed-1/seq-8/1","8"
"1224",10012,9444,"90613_0","The Chicago whip",1920-05-08,1920,5,8,"https://articleextractor.org/pages/90613/iune_amethyst_ver01/sn86056950//1920/05/08/ed-1/seq-8/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90613,"90613_0","https://articleextractor.org/pages/90613/iune_amethyst_ver01/sn86056950/5/8/ed-1/seq-8/1","8"
"1225",10013,9445,"90614_0","The Chicago whip",1920-06-12,1920,6,12,"https://articleextractor.org/pages/90614/iune_amethyst_ver01/sn86056950//1920/06/12/ed-1/seq-6/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90614,"90614_0","https://articleextractor.org/pages/90614/iune_amethyst_ver01/sn86056950/6/12/ed-1/seq-6/1","6"
"1226",10014,9446,"90615_0","The Chicago whip",1920-06-26,1920,6,26,"https://articleextractor.org/pages/90615/iune_amethyst_ver01/sn86056950//1920/06/26/ed-1/seq-8/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90615,"90615_0","https://articleextractor.org/pages/90615/iune_amethyst_ver01/sn86056950/6/26/ed-1/seq-8/1","8"
"1227",10015,9447,"90615_1","The Chicago whip",1920-06-26,1920,6,26,"https://articleextractor.org/pages/90615/iune_amethyst_ver01/sn86056950//1920/06/26/ed-1/seq-8/0?user_id=6",1,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90615,"90615_1","https://articleextractor.org/pages/90615/iune_amethyst_ver01/sn86056950/6/26/ed-1/seq-8/1","8"
"1228",10016,9448,"90615_2","The Chicago whip",1920-06-26,1920,6,26,"https://articleextractor.org/pages/90615/iune_amethyst_ver01/sn86056950//1920/06/26/ed-1/seq-8/0?user_id=6",2,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90615,"90615_2","https://articleextractor.org/pages/90615/iune_amethyst_ver01/sn86056950/6/26/ed-1/seq-8/1","8"
"1229",10018,9450,"90617_0","The Chicago whip",1920-06-26,1920,6,26,"https://articleextractor.org/pages/90617/iune_amethyst_ver01/sn86056950//1920/06/26/ed-1/seq-1/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90617,"90617_0","https://articleextractor.org/pages/90617/iune_amethyst_ver01/sn86056950/6/26/ed-1/seq-1/1","1"
"1230",10019,9451,"90617_1","The Chicago whip",1920-06-26,1920,6,26,"https://articleextractor.org/pages/90617/iune_amethyst_ver01/sn86056950//1920/06/26/ed-1/seq-1/0?user_id=6",1,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90617,"90617_1","https://articleextractor.org/pages/90617/iune_amethyst_ver01/sn86056950/6/26/ed-1/seq-1/1","1"
"1231",10020,9452,"90617_2","The Chicago whip",1920-06-26,1920,6,26,"https://articleextractor.org/pages/90617/iune_amethyst_ver01/sn86056950//1920/06/26/ed-1/seq-1/0?user_id=6",2,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90617,"90617_2","https://articleextractor.org/pages/90617/iune_amethyst_ver01/sn86056950/6/26/ed-1/seq-1/1","1"
"1232",10021,9453,"90618_0","The Chicago whip",1920-07-24,1920,7,24,"https://articleextractor.org/pages/90618/iune_amethyst_ver01/sn86056950//1920/07/24/ed-1/seq-1/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90618,"90618_0","https://articleextractor.org/pages/90618/iune_amethyst_ver01/sn86056950/7/24/ed-1/seq-1/1","1"
"1233",10022,9454,"90618_1","The Chicago whip",1920-07-24,1920,7,24,"https://articleextractor.org/pages/90618/iune_amethyst_ver01/sn86056950//1920/07/24/ed-1/seq-1/0?user_id=6",1,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90618,"90618_1","https://articleextractor.org/pages/90618/iune_amethyst_ver01/sn86056950/7/24/ed-1/seq-1/1","1"
"1234",10023,9455,"90618_2","The Chicago whip",1920-07-24,1920,7,24,"https://articleextractor.org/pages/90618/iune_amethyst_ver01/sn86056950//1920/07/24/ed-1/seq-1/0?user_id=6",2,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90618,"90618_2","https://articleextractor.org/pages/90618/iune_amethyst_ver01/sn86056950/7/24/ed-1/seq-1/1","1"
"1235",10024,9456,"90618_3","The Chicago whip",1920-07-24,1920,7,24,"https://articleextractor.org/pages/90618/iune_amethyst_ver01/sn86056950//1920/07/24/ed-1/seq-1/0?user_id=6",3,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90618,"90618_3","https://articleextractor.org/pages/90618/iune_amethyst_ver01/sn86056950/7/24/ed-1/seq-1/1","1"
"1236",10026,9458,"90620_0","The Chicago whip",1920-07-31,1920,7,31,"https://articleextractor.org/pages/90620/iune_amethyst_ver01/sn86056950//1920/07/31/ed-1/seq-1/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90620,"90620_0","https://articleextractor.org/pages/90620/iune_amethyst_ver01/sn86056950/7/31/ed-1/seq-1/1","1"
"1237",10027,9459,"90620_1","The Chicago whip",1920-07-31,1920,7,31,"https://articleextractor.org/pages/90620/iune_amethyst_ver01/sn86056950//1920/07/31/ed-1/seq-1/0?user_id=6",1,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90620,"90620_1","https://articleextractor.org/pages/90620/iune_amethyst_ver01/sn86056950/7/31/ed-1/seq-1/1","1"
"1238",10028,9460,"90620_2","The Chicago whip",1920-07-31,1920,7,31,"https://articleextractor.org/pages/90620/iune_amethyst_ver01/sn86056950//1920/07/31/ed-1/seq-1/0?user_id=6",2,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90620,"90620_2","https://articleextractor.org/pages/90620/iune_amethyst_ver01/sn86056950/7/31/ed-1/seq-1/1","1"
"1239",10029,9461,"90621_0","The Chicago whip",1920-07-17,1920,7,17,"https://articleextractor.org/pages/90621/iune_amethyst_ver01/sn86056950//1920/07/17/ed-1/seq-1/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90621,"90621_0","https://articleextractor.org/pages/90621/iune_amethyst_ver01/sn86056950/7/17/ed-1/seq-1/1","1"
"1240",10030,9462,"90621_1","The Chicago whip",1920-07-17,1920,7,17,"https://articleextractor.org/pages/90621/iune_amethyst_ver01/sn86056950//1920/07/17/ed-1/seq-1/0?user_id=6",1,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90621,"90621_1","https://articleextractor.org/pages/90621/iune_amethyst_ver01/sn86056950/7/17/ed-1/seq-1/1","1"
"1241",10031,9463,"90621_2","The Chicago whip",1920-07-17,1920,7,17,"https://articleextractor.org/pages/90621/iune_amethyst_ver01/sn86056950//1920/07/17/ed-1/seq-1/0?user_id=6",2,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90621,"90621_2","https://articleextractor.org/pages/90621/iune_amethyst_ver01/sn86056950/7/17/ed-1/seq-1/1","1"
"1242",10032,9464,"90623_0","The Chicago whip",1920-07-31,1920,7,31,"https://articleextractor.org/pages/90623/iune_amethyst_ver01/sn86056950//1920/07/31/ed-1/seq-8/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90623,"90623_0","https://articleextractor.org/pages/90623/iune_amethyst_ver01/sn86056950/7/31/ed-1/seq-8/1","8"
"1243",10033,9465,"90624_0","The Chicago whip",1920-08-07,1920,8,7,"https://articleextractor.org/pages/90624/iune_amethyst_ver01/sn86056950//1920/08/07/ed-1/seq-1/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90624,"90624_0","https://articleextractor.org/pages/90624/iune_amethyst_ver01/sn86056950/8/7/ed-1/seq-1/1","1"
"1244",10034,9466,"90625_0","The Chicago whip",1920-05-29,1920,5,29,"https://articleextractor.org/pages/90625/iune_amethyst_ver01/sn86056950//1920/05/29/ed-1/seq-1/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90625,"90625_0","https://articleextractor.org/pages/90625/iune_amethyst_ver01/sn86056950/5/29/ed-1/seq-1/1","1"
"1245",10035,9467,"90625_1","The Chicago whip",1920-05-29,1920,5,29,"https://articleextractor.org/pages/90625/iune_amethyst_ver01/sn86056950//1920/05/29/ed-1/seq-1/0?user_id=6",1,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90625,"90625_1","https://articleextractor.org/pages/90625/iune_amethyst_ver01/sn86056950/5/29/ed-1/seq-1/1","1"
"1246",10036,9468,"90625_2","The Chicago whip",1920-05-29,1920,5,29,"https://articleextractor.org/pages/90625/iune_amethyst_ver01/sn86056950//1920/05/29/ed-1/seq-1/0?user_id=6",2,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90625,"90625_2","https://articleextractor.org/pages/90625/iune_amethyst_ver01/sn86056950/5/29/ed-1/seq-1/1","1"
"1247",10037,9469,"90625_3","The Chicago whip",1920-05-29,1920,5,29,"https://articleextractor.org/pages/90625/iune_amethyst_ver01/sn86056950//1920/05/29/ed-1/seq-1/0?user_id=6",3,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90625,"90625_3","https://articleextractor.org/pages/90625/iune_amethyst_ver01/sn86056950/5/29/ed-1/seq-1/1","1"
"1248",10038,9470,"90626_0","The Chicago whip",1920-08-07,1920,8,7,"https://articleextractor.org/pages/90626/iune_amethyst_ver01/sn86056950//1920/08/07/ed-1/seq-2/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90626,"90626_0","https://articleextractor.org/pages/90626/iune_amethyst_ver01/sn86056950/8/7/ed-1/seq-2/1","2"
"1249",10039,9471,"90627_0","The Chicago whip",1920-09-11,1920,9,11,"https://articleextractor.org/pages/90627/iune_amethyst_ver01/sn86056950//1920/09/11/ed-1/seq-1/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90627,"90627_0","https://articleextractor.org/pages/90627/iune_amethyst_ver01/sn86056950/9/11/ed-1/seq-1/1","1"
"1250",10040,9472,"90628_0","The Chicago whip",1920-12-04,1920,12,4,"https://articleextractor.org/pages/90628/iune_amethyst_ver01/sn86056950//1920/12/04/ed-1/seq-7/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90628,"90628_0","https://articleextractor.org/pages/90628/iune_amethyst_ver01/sn86056950/12/4/ed-1/seq-7/1","7"
"1251",10041,9473,"90629_0","The Chicago whip",1920-12-11,1920,12,11,"https://articleextractor.org/pages/90629/iune_amethyst_ver01/sn86056950//1920/12/11/ed-1/seq-1/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90629,"90629_0","https://articleextractor.org/pages/90629/iune_amethyst_ver01/sn86056950/12/11/ed-1/seq-1/1","1"
"1252",10042,9474,"90629_1","The Chicago whip",1920-12-11,1920,12,11,"https://articleextractor.org/pages/90629/iune_amethyst_ver01/sn86056950//1920/12/11/ed-1/seq-1/0?user_id=6",1,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90629,"90629_1","https://articleextractor.org/pages/90629/iune_amethyst_ver01/sn86056950/12/11/ed-1/seq-1/1","1"
"1253",10043,9475,"90629_2","The Chicago whip",1920-12-11,1920,12,11,"https://articleextractor.org/pages/90629/iune_amethyst_ver01/sn86056950//1920/12/11/ed-1/seq-1/0?user_id=6",2,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90629,"90629_2","https://articleextractor.org/pages/90629/iune_amethyst_ver01/sn86056950/12/11/ed-1/seq-1/1","1"
"1254",10044,9476,"90629_3","The Chicago whip",1920-12-11,1920,12,11,"https://articleextractor.org/pages/90629/iune_amethyst_ver01/sn86056950//1920/12/11/ed-1/seq-1/0?user_id=6",3,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90629,"90629_3","https://articleextractor.org/pages/90629/iune_amethyst_ver01/sn86056950/12/11/ed-1/seq-1/1","1"
"1255",10045,9477,"90630_0","The Chicago whip",1920-09-25,1920,9,25,"https://articleextractor.org/pages/90630/iune_amethyst_ver01/sn86056950//1920/09/25/ed-1/seq-8/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90630,"90630_0","https://articleextractor.org/pages/90630/iune_amethyst_ver01/sn86056950/9/25/ed-1/seq-8/1","8"
"1256",10046,9478,"90630_1","The Chicago whip",1920-09-25,1920,9,25,"https://articleextractor.org/pages/90630/iune_amethyst_ver01/sn86056950//1920/09/25/ed-1/seq-8/0?user_id=6",1,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90630,"90630_1","https://articleextractor.org/pages/90630/iune_amethyst_ver01/sn86056950/9/25/ed-1/seq-8/1","8"
"1257",10047,9479,"90630_2","The Chicago whip",1920-09-25,1920,9,25,"https://articleextractor.org/pages/90630/iune_amethyst_ver01/sn86056950//1920/09/25/ed-1/seq-8/0?user_id=6",2,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90630,"90630_2","https://articleextractor.org/pages/90630/iune_amethyst_ver01/sn86056950/9/25/ed-1/seq-8/1","8"
"1258",10048,9480,"90630_3","The Chicago whip",1920-09-25,1920,9,25,"https://articleextractor.org/pages/90630/iune_amethyst_ver01/sn86056950//1920/09/25/ed-1/seq-8/0?user_id=6",3,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90630,"90630_3","https://articleextractor.org/pages/90630/iune_amethyst_ver01/sn86056950/9/25/ed-1/seq-8/1","8"
"1259",10049,9481,"90630_4","The Chicago whip",1920-09-25,1920,9,25,"https://articleextractor.org/pages/90630/iune_amethyst_ver01/sn86056950//1920/09/25/ed-1/seq-8/0?user_id=6",4,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90630,"90630_4","https://articleextractor.org/pages/90630/iune_amethyst_ver01/sn86056950/9/25/ed-1/seq-8/1","8"
"1260",10050,9482,"90630_5","The Chicago whip",1920-09-25,1920,9,25,"https://articleextractor.org/pages/90630/iune_amethyst_ver01/sn86056950//1920/09/25/ed-1/seq-8/0?user_id=6",5,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90630,"90630_5","https://articleextractor.org/pages/90630/iune_amethyst_ver01/sn86056950/9/25/ed-1/seq-8/1","8"
"1261",10051,9483,"90631_0","The Chicago whip",1920-08-28,1920,8,28,"https://articleextractor.org/pages/90631/iune_amethyst_ver01/sn86056950//1920/08/28/ed-1/seq-8/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90631,"90631_0","https://articleextractor.org/pages/90631/iune_amethyst_ver01/sn86056950/8/28/ed-1/seq-8/1","8"
"1262",10052,9484,"90631_1","The Chicago whip",1920-08-28,1920,8,28,"https://articleextractor.org/pages/90631/iune_amethyst_ver01/sn86056950//1920/08/28/ed-1/seq-8/0?user_id=6",1,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90631,"90631_1","https://articleextractor.org/pages/90631/iune_amethyst_ver01/sn86056950/8/28/ed-1/seq-8/1","8"
"1263",10053,9485,"90631_2","The Chicago whip",1920-08-28,1920,8,28,"https://articleextractor.org/pages/90631/iune_amethyst_ver01/sn86056950//1920/08/28/ed-1/seq-8/0?user_id=6",2,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90631,"90631_2","https://articleextractor.org/pages/90631/iune_amethyst_ver01/sn86056950/8/28/ed-1/seq-8/1","8"
"1264",10054,9486,"90631_3","The Chicago whip",1920-08-28,1920,8,28,"https://articleextractor.org/pages/90631/iune_amethyst_ver01/sn86056950//1920/08/28/ed-1/seq-8/0?user_id=6",3,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90631,"90631_3","https://articleextractor.org/pages/90631/iune_amethyst_ver01/sn86056950/8/28/ed-1/seq-8/1","8"
"1265",10055,9487,"90631_4","The Chicago whip",1920-08-28,1920,8,28,"https://articleextractor.org/pages/90631/iune_amethyst_ver01/sn86056950//1920/08/28/ed-1/seq-8/0?user_id=6",4,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90631,"90631_4","https://articleextractor.org/pages/90631/iune_amethyst_ver01/sn86056950/8/28/ed-1/seq-8/1","8"
"1266",10056,9488,"90632_0","The Chicago whip",1921-02-19,1921,2,19,"https://articleextractor.org/pages/90632/iune_amethyst_ver01/sn86056950//1921/02/19/ed-1/seq-1/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90632,"90632_0","https://articleextractor.org/pages/90632/iune_amethyst_ver01/sn86056950/2/19/ed-1/seq-1/1","1"
"1267",10057,9489,"90632_1","The Chicago whip",1921-02-19,1921,2,19,"https://articleextractor.org/pages/90632/iune_amethyst_ver01/sn86056950//1921/02/19/ed-1/seq-1/0?user_id=6",1,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90632,"90632_1","https://articleextractor.org/pages/90632/iune_amethyst_ver01/sn86056950/2/19/ed-1/seq-1/1","1"
"1268",10058,9490,"90632_2","The Chicago whip",1921-02-19,1921,2,19,"https://articleextractor.org/pages/90632/iune_amethyst_ver01/sn86056950//1921/02/19/ed-1/seq-1/0?user_id=6",2,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90632,"90632_2","https://articleextractor.org/pages/90632/iune_amethyst_ver01/sn86056950/2/19/ed-1/seq-1/1","1"
"1269",10059,9491,"90633_0","The Chicago whip",1921-02-19,1921,2,19,"https://articleextractor.org/pages/90633/iune_amethyst_ver01/sn86056950//1921/02/19/ed-1/seq-4/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90633,"90633_0","https://articleextractor.org/pages/90633/iune_amethyst_ver01/sn86056950/2/19/ed-1/seq-4/1","4"
"1270",10060,9492,"90634_0","The Chicago whip",1921-01-08,1921,1,8,"https://articleextractor.org/pages/90634/iune_amethyst_ver01/sn86056950//1921/01/08/ed-1/seq-7/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90634,"90634_0","https://articleextractor.org/pages/90634/iune_amethyst_ver01/sn86056950/1/8/ed-1/seq-7/1","7"
"1271",10061,9493,"90635_0","The Chicago whip",1921-01-22,1921,1,22,"https://articleextractor.org/pages/90635/iune_amethyst_ver01/sn86056950//1921/01/22/ed-1/seq-8/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90635,"90635_0","https://articleextractor.org/pages/90635/iune_amethyst_ver01/sn86056950/1/22/ed-1/seq-8/1","8"
"1272",10062,9494,"90635_1","The Chicago whip",1921-01-22,1921,1,22,"https://articleextractor.org/pages/90635/iune_amethyst_ver01/sn86056950//1921/01/22/ed-1/seq-8/0?user_id=6",1,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90635,"90635_1","https://articleextractor.org/pages/90635/iune_amethyst_ver01/sn86056950/1/22/ed-1/seq-8/1","8"
"1273",10063,9495,"90635_2","The Chicago whip",1921-01-22,1921,1,22,"https://articleextractor.org/pages/90635/iune_amethyst_ver01/sn86056950//1921/01/22/ed-1/seq-8/0?user_id=6",2,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90635,"90635_2","https://articleextractor.org/pages/90635/iune_amethyst_ver01/sn86056950/1/22/ed-1/seq-8/1","8"
"1274",10064,9496,"90636_0","The Chicago whip",1921-04-02,1921,4,2,"https://articleextractor.org/pages/90636/iune_amethyst_ver01/sn86056950//1921/04/02/ed-1/seq-8/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90636,"90636_0","https://articleextractor.org/pages/90636/iune_amethyst_ver01/sn86056950/4/2/ed-1/seq-8/1","8"
"1275",10065,9497,"90636_1","The Chicago whip",1921-04-02,1921,4,2,"https://articleextractor.org/pages/90636/iune_amethyst_ver01/sn86056950//1921/04/02/ed-1/seq-8/0?user_id=6",1,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90636,"90636_1","https://articleextractor.org/pages/90636/iune_amethyst_ver01/sn86056950/4/2/ed-1/seq-8/1","8"
"1276",10066,9498,"90637_0","The Chicago whip",1921-03-26,1921,3,26,"https://articleextractor.org/pages/90637/iune_amethyst_ver01/sn86056950//1921/03/26/ed-1/seq-3/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90637,"90637_0","https://articleextractor.org/pages/90637/iune_amethyst_ver01/sn86056950/3/26/ed-1/seq-3/1","3"
"1277",10067,9499,"90638_0","The Chicago whip",1921-03-19,1921,3,19,"https://articleextractor.org/pages/90638/iune_amethyst_ver01/sn86056950//1921/03/19/ed-1/seq-1/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90638,"90638_0","https://articleextractor.org/pages/90638/iune_amethyst_ver01/sn86056950/3/19/ed-1/seq-1/1","1"
"1278",10068,9500,"90638_1","The Chicago whip",1921-03-19,1921,3,19,"https://articleextractor.org/pages/90638/iune_amethyst_ver01/sn86056950//1921/03/19/ed-1/seq-1/0?user_id=6",1,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90638,"90638_1","https://articleextractor.org/pages/90638/iune_amethyst_ver01/sn86056950/3/19/ed-1/seq-1/1","1"
"1279",10072,9504,"90642_0","The Chicago whip",1922-09-16,1922,9,16,"https://articleextractor.org/pages/90642/iune_amethyst_ver01/sn86056950//1922/09/16/ed-1/seq-3/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90642,"90642_0","https://articleextractor.org/pages/90642/iune_amethyst_ver01/sn86056950/9/16/ed-1/seq-3/1","3"
"1280",10073,9505,"90642_1","The Chicago whip",1922-09-16,1922,9,16,"https://articleextractor.org/pages/90642/iune_amethyst_ver01/sn86056950//1922/09/16/ed-1/seq-3/0?user_id=6",1,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90642,"90642_1","https://articleextractor.org/pages/90642/iune_amethyst_ver01/sn86056950/9/16/ed-1/seq-3/1","3"
"1281",10074,9506,"90643_0","The forum",1909-09-18,1909,9,18,"https://articleextractor.org/pages/90643/iune_amethyst_ver01/sn86086415//1909/09/18/ed-1/seq-7/0?user_id=6",0,"sn86086415","Springfield","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90643,"90643_0","https://articleextractor.org/pages/90643/iune_amethyst_ver01/sn86086415/9/18/ed-1/seq-7/1","7"
"1282",10125,9557,"90697_0","The Chicago whip",1922-09-09,1922,9,9,"https://articleextractor.org/pages/90697/iune_amethyst_ver01/sn86056950//1922/09/09/ed-1/seq-4/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90697,"90697_0","https://articleextractor.org/pages/90697/iune_amethyst_ver01/sn86056950/9/9/ed-1/seq-4/1","4"
"1283",10126,9558,"90698_0","The Chicago whip",1920-01-24,1920,1,24,"https://articleextractor.org/pages/90698/iune_amethyst_ver01/sn86056950//1920/01/24/ed-1/seq-6/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90698,"90698_0","https://articleextractor.org/pages/90698/iune_amethyst_ver01/sn86056950/1/24/ed-1/seq-6/1","6"
"1284",10127,9559,"90699_0","The Chicago whip",1920-01-03,1920,1,3,"https://articleextractor.org/pages/90699/iune_amethyst_ver01/sn86056950//1920/01/03/ed-1/seq-1/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90699,"90699_0","https://articleextractor.org/pages/90699/iune_amethyst_ver01/sn86056950/1/3/ed-1/seq-1/1","1"
"1285",10128,9560,"90699_1","The Chicago whip",1920-01-03,1920,1,3,"https://articleextractor.org/pages/90699/iune_amethyst_ver01/sn86056950//1920/01/03/ed-1/seq-1/0?user_id=6",1,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,90699,"90699_1","https://articleextractor.org/pages/90699/iune_amethyst_ver01/sn86056950/1/3/ed-1/seq-1/1","1"
