"","file_id2","newspaper_name","newspaper_state","date","year","month","day","page","edition","mod_id","unnamed_0","file_id","article_id","sn","url","black_press","filename","X","index","article_title","newspaper_city","collection","abstract","store_id","authors","document_type","issn","pages","find_a_copy","start_page","filepath"
"6936","bp510","The Chicago Defender (National edition) (1921-1967)","Illinois",1934-01-27,1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/mob-violence-white-mans-burden/docview/492452838/se-2?accountid=14696","blackpress","bp510.txt",488,504,"Mob Violence, the White Man's Burden","Chicago","ProQuest Historical Newspapers: Chicago Defender","  The late Mr. Dooley used to say that the trouble with the Negro is that he is too easily lynched. To paraphrase Mr. Douglass expression: ""The race that is lynched easiest is lynched oftenest."" The Negro being the most frequent victim of mob violence makes the great outcry against the barbarity and iniquity of it. The man who feels the wound will utter the groan.",492452838,"Miller, Kelly","article","2572-5319","10","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725319&amp;volume=&amp;issue=&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;spage=10&amp;date=1934-01-27&amp;atitle=Mob+Violence%2C+the+White+Man%27s+Burden&amp;au=Miller%2C+Kelly&amp;id=doi:","10","black_press/bp510.txt"
"6937","bp511","The Pittsburgh Courier (1911-1950)","Pennsylvania",1934-01-27,1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/mob-violence-is-branded-as-white-mans-burden/docview/201979191/se-2?accountid=14696","blackpress","bp511.txt",489,505,"Mob Violence Is Branded As ""The White Man's Burden"": U. S. Most Murderous Of civilized Nations, Kelly Miller Claims","Pittsburgh","ProQuest Historical Newspapers: Pittsburgh Courier","WASHINGTON, Jan. 25--The late Mr. Dooley used to say that the trouble with the Negro is that he is too easily lynched. To paraphrase Mr. Douglass' expression: ""The race that is lynched easiest is lynched oftenest."" The Negro being the most frequent victim of mob violence, makes the greatest outcry against the barbarity and iniquity of it. The man who feels the wound will utter the...",201979191,"Miller, Kelly","article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=12&amp;date=1934-01-27&amp;atitle=Mob+Violence+Is+Branded+As+%22The+White+Man%27s+Burden%22&amp;au=Miller%2C+Kelly&amp;id=doi:","12","black_press/bp511.txt"
"6938","bp512","The New York Amsterdam News (1922-1938)","New_York",1934-01-24,1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/white-mans-burden/docview/226217651/se-2?accountid=14696","blackpress","bp512.txt",490,506,"The White Man's Burden","New_York","ProQuest Historical Newspapers: New York Amsterdam News","THE LATE MR. DOOLEY used to say that the trouble with the Negro is that he is too easily lynched. To paraphrase Mr. Douglass expression: ""The race that is lynched easiest is lynched ... "" The Negro, being the most frequent victim of mob violence, makes the greatest outcry against the barbarity and ... of it. The man who feels the wound will utter the groan.",226217651,"Miller, Kelly","article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+New+York+Amsterdam+News+%281922-1938%29&amp;spage=6&amp;date=1934-01-24&amp;atitle=The+White+Man%27s+Burden&amp;au=Miller%2C+Kelly&amp;id=doi:","6","black_press/bp512.txt"
"6939","bp513","The Chicago Defender (National edition) (1921-1967)","Illinois",1934-01-20,1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/heres-graphic-story-shame-nation/docview/492458008/se-2?accountid=14696","blackpress","bp513.txt",491,507,"HERE'S GRAPHIC STORY OF THE SHAME OF A NATION","Chicago","ProQuest Historical Newspapers: Chicago Defender","  Forty-seven lynchings were reported in 1933, according to records kept by the International Labor Defense. The number reported for 1932 by the League of Struggle for Negro Rights was 37.",492458008,NA,"article","2572-5319","10","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725319&amp;volume=&amp;issue=&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;spage=10&amp;date=1934-01-20&amp;atitle=HERE%27S+GRAPHIC+STORY+OF+THE+SHAME+OF+A+NATION&amp;au=&amp;id=doi:","10","black_press/bp513.txt"
"6940","bp514","The Pittsburgh Courier (1911-1950)","Pennsylvania",1934-01-20,1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/i-l-d-asks-support-fight-save-innocent-ala-boys/docview/201975815/se-2?accountid=14696","blackpress","bp514.txt",492,508,"I. L. D. Asks Support In Fight To Save Innocent Ala. Boys","Pittsburgh","ProQuest Historical Newspapers: Pittsburgh Courier","NEW YORK CITY, Jan. 18 -- Mob lynching in Maryland, Missouri, California. Lynch law in Alabama!",201975815,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=3&amp;date=1934-01-20&amp;atitle=I.+L.+D.+Asks+Support+In+Fight+To+Save+Innocent+Ala.+Boys&amp;au=&amp;id=doi:","3","black_press/bp514.txt"
"6941","bp515","The Pittsburgh Courier (1911-1950)","Pennsylvania",1934-01-13,1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/urge-assurance-protection-if-girls-assailants-are/docview/201978606/se-2?accountid=14696","blackpress","bp515.txt",493,509,"Urge Assurance Of Protection If Girl's Assailants Are Extradited To Miss: Tennesseeans Request That Delta State Governor Give His Assurance of Legal Procedure--Want Criminals Punished In Proper Manner For Offense","Pittsburgh","ProQuest Historical Newspapers: Pittsburgh Courier","MEMPHIS, Term., Jan. 11--The high tension of mob violence and lynching is running high in the Tri-State district today as an aftermath of the confession of three Negroes, Ernest McGhee, Johnnie Jones and Isaac Howard. In an interview with three colored newspaper reporters, who were allowed to see the alleged criminals, they voluntarily admitted said confession in full, as is...",201978606,"Special to The Courier","article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=B1&amp;date=1934-01-13&amp;atitle=Urge+Assurance+Of+Protection+If+Girl%27s+Assailants+Are+Extradited+To+Miss&amp;au=Special+to+The+Courier&amp;id=doi:","B1","black_press/bp515.txt"
"6942","bp516","The Pittsburgh Courier (1911-1950)","Pennsylvania",1934-01-13,1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/find-lynchers-tennessee-judge-orders/docview/201977675/se-2?accountid=14696","blackpress","bp516.txt",494,510,"'FIND THE LYNCHERS,' TENNESSEE JUDGE ORDERS: LYNCHING OF CHEEK BRANDED 'OUTRAGE'","Pittsburgh","ProQuest Historical Newspapers: Pittsburgh Courier","NASHVILLE, Tenn., Jan. 11--A new county grand jury has been given special instructions to investigate the recent abduction and lynching of Cord Cheek, 19 year old Negro, and to ""promptly indict"" the perpetrators if their identity could be...",201977675,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=A2&amp;date=1934-01-13&amp;atitle=%27FIND+THE+LYNCHERS%2C%27+TENNESSEE+JUDGE+ORDERS&amp;au=&amp;id=doi:","A2","black_press/bp516.txt"
"6943","bp517","Philadelphia Tribune (1912-)","Pennsylvania",1934-01-04,1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/need-funds-scottsboro-cases/docview/531306874/se-2?accountid=14696","blackpress","bp517.txt",495,511,"Need Funds For Scottsboro Cases","Philadelphia","ProQuest Historical Newspapers: Philadelphia Tribune","Mob lynching in Maryland, Missourl, California. LYNCH LAW IN ALABAMA.",531306874,"Patterson, William","letter_to_editor","0746-956X",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=0746956X&amp;volume=&amp;issue=&amp;title=Philadelphia+Tribune+%281912-%29&amp;spage=4&amp;date=1934-01-04&amp;atitle=Need+Funds+For+Scottsboro+Cases&amp;au=Patterson%2C+William&amp;id=doi:","4","black_press/bp517.txt"
"6944","bp518","Atlanta Daily World (1932-)","Georgia",1934-01-03,1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/47-lynchings-1933-states-ild/docview/490415923/se-2?accountid=14696","blackpress","bp518.txt",496,512,"47 Lynchings in 1933, States ILD","Atlanta","ProQuest Historical Newspapers: Atlanta Daily World","  Fortyseven lynchings were reported in 1933, according to records kept by the International Labor Defense, it was announced today. The number reported for 1932 by the League of Struggle for Negro Rights was 37.",490415923,NA,"front_page","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=1&amp;date=1934-01-03&amp;atitle=47+Lynchings+in+1933%2C+States+ILD&amp;au=&amp;id=doi:","1","black_press/bp518.txt"
"6945","bp519","Philadelphia Tribune (1912-)","Pennsylvania",1933-12-21,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/thursday-december-21-1933/docview/531310932/se-2?accountid=14696","blackpress","bp519.txt",497,513,"Thursday, December 21, 1933: THE NEW LYNCHING EXCUSE","Philadelphia","ProQuest Historical Newspapers: Philadelphia Tribune","ONCE upon a time, not so very long ago, the mobocrats attempted to justify lynching on the theory that ""lynching Negroes was the only way it was possible to to protect white womanhood from the lust of colored...",531310932,NA,"article","0746-956X",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=0746956X&amp;volume=&amp;issue=&amp;title=Philadelphia+Tribune+%281912-%29&amp;spage=4&amp;date=1933-12-21&amp;atitle=Thursday%2C+December+21%2C+1933&amp;au=&amp;id=doi:","4","black_press/bp519.txt"
"6946","bp520","The Pittsburgh Courier (1911-1950)","Pennsylvania",1933-12-09,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/arrest-two-mo-lynching/docview/201956244/se-2?accountid=14696","blackpress","bp520.txt",498,514,"ARREST TWO IN MO. LYNCHING","Pittsburgh","ProQuest Historical Newspapers: Pittsburgh Courier","ST. JOSEPH, Mo., Dec. 7.--With two men in custody, officers today were investigating ""tips"" which they said may lead to additional arrests of possible leaders of the mob that lynched Lloyd Warner, 19, last Tuesday.",201956244,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=4&amp;date=1933-12-09&amp;atitle=ARREST+TWO+IN+MO.+LYNCHING&amp;au=&amp;id=doi:","4","black_press/bp520.txt"
"6947","bp521","The New York Amsterdam News (1922-1938)","New_York",1933-12-06,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/letter-box/docview/226266928/se-2?accountid=14696","blackpress","bp521.txt",499,515,"Letter Box: Jews Endangered","New_York","ProQuest Historical Newspapers: New York Amsterdam News","Dear Sir--As a native of Maryland I wish to register my indignation over tile recent lynching of a Negro and the manifestation of race hatred that precipitated this violence and reversion to barbarism. Usually absent among the people of that state.",226266928,"Jandorf, H","letter_to_editor",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+New+York+Amsterdam+News+%281922-1938%29&amp;spage=6&amp;date=1933-12-06&amp;atitle=Letter+Box&amp;au=Jandorf%2C+H&amp;id=doi:","6","black_press/bp521.txt"
"6948","bp522","The New York Amsterdam News (1922-1938)","New_York",1933-11-29,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/rolph-rapped-n-c-p/docview/226260602/se-2?accountid=14696","blackpress","bp522.txt",500,516,"ROLPH RAPPED BY N.A.A.C.P.: LYNCHING IN CALIFORNIA MEETS APPROVAL OF STATE EXECUTIVE","New_York","ProQuest Historical Newspapers: New York Amsterdam News","Governor James Ralph's publicly voiced approval of the mob which Sunday night lynched Thomas Thurmond and John Holmes, accused kidnapers and slayers of Brooke Hart, in San Jose, Calif., has aroused a storm of protest from civic bodies throughout the country.",226260602,NA,"front_page",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+New+York+Amsterdam+News+%281922-1938%29&amp;spage=1&amp;date=1933-11-29&amp;atitle=ROLPH+RAPPED+BY+N.A.A.C.P.&amp;au=&amp;id=doi:","1","black_press/bp522.txt"
"6949","bp523","New Journal and Guide (1916-)","Virginia",1933-11-25,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/report-on-ala-lynchings-seen-as-whitewash/docview/567175073/se-2?accountid=14696","blackpress","bp523.txt",501,517,"REPORT ON ALA. LYNCHINGS SEEN AS WHITEWASH: I. L. D. SCORES SOUTHERN COMMISSION'S FINDINGS","Norfolk","ProQuest Historical Newspapers: Norfolk Journal and Guide","A complete whitewash of the local officials who committed the terrible and beastly lynching of three Negroes in Tuscaloosa, Alabama, in...",567175073,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=A2&amp;date=1933-11-25&amp;atitle=REPORT+ON+ALA.+LYNCHINGS+SEEN+AS+WHITEWASH&amp;au=&amp;id=doi:","A2","black_press/bp523.txt"
"6950","bp524","The Pittsburgh Courier (1911-1950)","Pennsylvania",1933-11-11,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/scores-brisbanes-stand-on-maryland-lynching/docview/201961732/se-2?accountid=14696","blackpress","bp524.txt",502,518,"Scores Brisbane's Stand On Maryland Lynching","Pittsburgh","ProQuest Historical Newspapers: Pittsburgh Courier","In reading comments on the recent lynching of a Negro up in Maryland, we find that those who have commented on it have various ideas about it Of course, it is only natural and human for folk to differ on any matter.",201961732,"J RUSSELL WIGGINS","letter_to_editor",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=A2&amp;date=1933-11-11&amp;atitle=Scores+Brisbane%27s+Stand+On+Maryland+Lynching&amp;au=J+RUSSELL+WIGGINS&amp;id=doi:","A2","black_press/bp524.txt"
"6951","bp525","The Pittsburgh Courier (1911-1950)","Pennsylvania",1933-11-04,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/ting-ne-anti-lynching-bill/docview/201965675/se-2?accountid=14696","blackpress","bp525.txt",503,519,"TING NE' ANTI-LYNCHING BILL: COMMITTEE SAYS IT IS ONLY WAY TO ,STOP THE MOB BILL WILL BE INTRODUICED IN JANUARY, 1934WILL HAVE PLENTY ""TEETH.""","Pittsburgh","ProQuest Historical Newspapers: Pittsburgh Courier","NEW YORK, Nov. 2A new federal anti-lynching bill is being drafted by the legal committee of the National Association for the Advancement of Colored People, it was announced here. The bill will be introduced in the next Congress which convenes in January, 1934.",201965675,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=2&amp;date=1933-11-04&amp;atitle=TING+NE%27+ANTI-LYNCHING+BILL&amp;au=&amp;id=doi:","2","black_press/bp525.txt"
"6952","bp526","The Pittsburgh Courier (1911-1950)","Pennsylvania",1933-11-04,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/revs-t-j-king-takes-exception-comment-arthur/docview/201963840/se-2?accountid=14696","blackpress","bp526.txt",504,520,"Revs T. J. King Takes Exception To Comment Of Arthur Brisbane On The Maryland Atrocity: Pastor of Ebenezer Baptist Church Says Noted Columnist Seeks to Justify Mob's Action--""His Attitude Is Un-American, Un-Christian,"" Says Divine","Pittsburgh","ProQuest Historical Newspapers: Pittsburgh Courier","Anent the comment of Mr. Brisbane in The Pittsburgh Sun Telegraph of October 20th, on the lynching of a colored citizen by a white mob, as a reader and booster of this very splendid paper, permit me to midis this observation. Comment from another viewpoint...",201963840,"King, T J","letter_to_editor",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=A7&amp;date=1933-11-04&amp;atitle=Revs+T.+J.+King+Takes+Exception+To+Comment+Of+Arthur+Brisbane+On+The+Maryland+Atrocity&amp;au=King%2C+T+J&amp;id=doi:","A7","black_press/bp526.txt"
"6953","bp527","The New York Amsterdam News (1922-1938)","New_York",1933-11-01,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/new-anti-lynch-bill-now-being-drafted/docview/226283886/se-2?accountid=14696","blackpress","bp527.txt",505,521,"NEW ANTI-LYNCH BILL NOW BEING DRAFTED: WHITE SCORES STATE PROBES N. A. A. C. P. SECRETARY SAYS U.S. MUST ACT TO HALT MURDERS","New_York","ProQuest Historical Newspapers: New York Amsterdam News","A new Federal anti-lynching bill is being drafted by the legal committee of the national Association for the Advancement of Colored People, It was announced here Friday.",226283886,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+New+York+Amsterdam+News+%281922-1938%29&amp;spage=2&amp;date=1933-11-01&amp;atitle=NEW+ANTI-LYNCH+BILL+NOW+BEING+DRAFTED&amp;au=&amp;id=doi:","2","black_press/bp527.txt"
"6954","bp528","The Chicago Defender (National edition) (1921-1967)","Illinois",1933-10-28,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/lets-help-enforce-law/docview/492425108/se-2?accountid=14696","blackpress","bp528.txt",506,522,"Let's Help Enforce the Law!","Chicago","ProQuest Historical Newspapers: Chicago Defender","  Mob violence in lynchings is increasing because the mob meets no opposition from the decent element of the community when it seeks to execute its own decisions. If the leading citizens of the town or county would fight ""fire with fire"" many of these lynchings would stop.",492425108,NA,"article","2572-5319","2","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725319&amp;volume=&amp;issue=&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;spage=2&amp;date=1933-10-28&amp;atitle=Let%27s+Help+Enforce+the+Law%21&amp;au=&amp;id=doi:","2","black_press/bp528.txt"
"6955","bp529","The Chicago Defender (National edition) (1921-1967)","Illinois",1933-10-28,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/other-papers-say/docview/492421815/se-2?accountid=14696","blackpress","bp529.txt",507,523,"Other Papers Say: AMERICANISM IN ACTION","Chicago","ProQuest Historical Newspapers: Chicago Defender","  No more danming indictment of American society can be drawn than the unadorned description of a lynching party. On Wednesday a mob of 2,000 persons at Princess Anne. Md., battered down the jail door and dragged out George Armwood, who was accused of assaulting an aged white women. The Negro prisoner was hanged from the limb of a tree...",492421815,NA,"article","2572-5319","14","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725319&amp;volume=&amp;issue=&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;spage=14&amp;date=1933-10-28&amp;atitle=Other+Papers+Say&amp;au=&amp;id=doi:","14","black_press/bp529.txt"
"6956","bp530","The Chicago Defender (National edition) (1921-1967)","Illinois",1933-10-14,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/with-magazines/docview/492385560/se-2?accountid=14696","blackpress","bp530.txt",508,524,"With the MAGAZINES: ""THEY DID THEIR PART."" (In the Labor Defender.)","Chicago","ProQuest Historical Newspapers: Chicago Defender","  Between Aug. 9 and Aug. 21 four Negroes were lynched in Alabama.",492385560,NA,"article","2572-5319","14","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725319&amp;volume=&amp;issue=&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;spage=14&amp;date=1933-10-14&amp;atitle=With+the+MAGAZINES&amp;au=&amp;id=doi:","14","black_press/bp530.txt"
"6957","bp531","The Chicago Defender (National edition) (1921-1967)","Illinois",1933-10-07,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/trenton/docview/492409509/se-2?accountid=14696","blackpress","bp531.txt",509,525,"TRENTON","Chicago","ProQuest Historical Newspapers: Chicago Defender","  TRENTON, N. J., Oct. 6.--Judging of gardens entered in the backyard beautifying movement of the Y. M. C. A., Colored community work was conducted Saturday with the following results: C. L. Lynch of 98 Believue Ave. was awarded first place: Joseph Coles of 225 Church St., second: Mrs. William...",492409509,"McCOY, CATHERINE L","article","2572-5319","20","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725319&amp;volume=&amp;issue=&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;spage=20&amp;date=1933-10-07&amp;atitle=TRENTON&amp;au=McCOY%2C+CATHERINE+L&amp;id=doi:","20","black_press/bp531.txt"
"6958","bp532","The New York Amsterdam News (1922-1938)","New_York",1933-10-04,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/trenton-n-j/docview/226145584/se-2?accountid=14696","blackpress","bp532.txt",510,526,"Trenton, N. J.","New_York","ProQuest Historical Newspapers: New York Amsterdam News","Judging of gardens entered in the Back Yard Beautifying Movement of the Y. M. C. A. Colored Community Work was conducted Saturday with the following results: C. L. Lynch, 98 Bellevue avenue, was awarded first place; Joseph Coles, 225 Church street, second; Mrs. William Hargett.",226145584,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+New+York+Amsterdam+News+%281922-1938%29&amp;spage=10&amp;date=1933-10-04&amp;atitle=Trenton%2C+N.+J.&amp;au=&amp;id=doi:","10","black_press/bp532.txt"
"6959","bp533","The Pittsburgh Courier (1911-1950)","Pennsylvania",1933-08-26,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/views-other-editors/docview/201963403/se-2?accountid=14696","blackpress","bp533.txt",511,527,"Views Of Other Editors: NAME FOR MURDER","Pittsburgh","ProQuest Historical Newspapers: Pittsburgh Courier","For the recent lynching of two Negroes in Alabama and the serious wounding of a third, the officials seem to have been partly responsible.",201963403,"The Pittsburgh Press","article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=10&amp;date=1933-08-26&amp;atitle=Views+Of+Other+Editors&amp;au=The+Pittsburgh+Press&amp;id=doi:","10","black_press/bp533.txt"
"6960","bp534","The Pittsburgh Courier (1911-1950)","Pennsylvania",1933-08-19,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/georgia-terror/docview/201968420/se-2?accountid=14696","blackpress","bp534.txt",512,528,"""Georgia Terror"": A Mystery Story In Twelve Chapters Searching Party Is Caught In Trap Of Mystery Killers","Pittsburgh","ProQuest Historical Newspapers: Pittsburgh Courier","The mysterious murder or ... leading white citizen, following the lynching of Jimmie Banks, a young Negro writer who had been advising neighboring Negro sharecroppers, inaugurates a ... of terror in Goodale, Ga. Clarence Darton, wealthy Northern artist and amateur detective, who is working on the case, ... Warren, porter of the first National Bank. Following this theory he goes to the Warren shack in the Negro ... it empty. While investigating, he sees four...",201968420,"Schuyler, George S","article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=A1&amp;date=1933-08-19&amp;atitle=%22Georgia+Terror%22&amp;au=Schuyler%2C+George+S&amp;id=doi:","A1","black_press/bp534.txt"
"6961","bp535","New Journal and Guide (1916-)","Virginia",1933-07-22,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/17-indicted-mississippi-lynching-not-listed/docview/567155664/se-2?accountid=14696","blackpress","bp535.txt",513,529,"17 INDICTED IN MISSISSIPPI FOR LYNCHING NOT LISTED BY TUSKEGEE; FIVE OF MOBBISTS CONFESS","Norfolk","ProQuest Historical Newspapers: Norfolk Journal and Guide","With the indictment of 17 white men for the lynching of a 65-yearold colored man last April, a mild sensation was created last week. The case is attracting statewide in...",567155664,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=A1&amp;date=1933-07-22&amp;atitle=17+INDICTED+IN+MISSISSIPPI+FOR+LYNCHING+NOT+LISTED+BY+TUSKEGEE%3B+FIVE+OF+MOBBISTS+CONFESS&amp;au=&amp;id=doi:","A1","black_press/bp535.txt"
"6962","bp536","The New York Amsterdam News (1922-1938)","New_York",1933-07-05,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/lonely-multitude/docview/226318272/se-2?accountid=14696","blackpress","bp536.txt",514,530,"Lonely in the Multitude","New_York","ProQuest Historical Newspapers: New York Amsterdam News","evening about dusk a boy, in his middle teens. accosted me to inquire where he could find a colored settlement. This was in a section of Washington where colored people are not permitted to live under exiting covenants. On inquiry I found that this dusky vagabond had hoboed his way from Lynchburg, Va., in quest of northern allurements. He wore two suits of clothes, which, together with an extra pair of shoes strapped...",226318272,"Miller, Kelly","editorial_article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+New+York+Amsterdam+News+%281922-1938%29&amp;spage=6&amp;date=1933-07-05&amp;atitle=Lonely+in+the+Multitude&amp;au=Miller%2C+Kelly&amp;id=doi:","6","black_press/bp536.txt"
"6963","bp537","New Journal and Guide (1916-)","Virginia",1932-12-31,1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.proquest.com/historical-newspapers/1932-lynching-record/docview/567150544/se-2?accountid=14696","blackpress","bp537.txt",515,531,"THE 1932 LYNCHING RECORD","Norfolk","ProQuest Historical Newspapers: Norfolk Journal and Guide","LYNCHING is steadily on the decline in the United States. According to the records of the National Association for the Advancement of Colored People and the Associated Negro Press there were 11 during 1932, which is...",567150544,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=6&amp;date=1932-12-31&amp;atitle=THE+1932+LYNCHING+RECORD&amp;au=&amp;id=doi:","6","black_press/bp537.txt"
