"","index","file_name","article_title","date","year","newspaper_name","newspaper_city","newspaper_state","collection","abstract","store_id","authors","document_type","issn","pages","find_a_copy","start_page","filepath","url","black_press","month","day","page","edition","mod_id","file_id","article_id","sn","black"
"927",NA,"18540_0",NA,1894-05-12,1894,"Richmond planet (Richmond, Va.)",NA,"Virginia","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18540/vi_yes_ver01/sn84025841/5/12/ed-1/seq-2/1",NA,5,12,"seq-2","ed-1",1,18540,0,"sn84025841","Y"
"928",NA,"18541_0",NA,1894-06-02,1894,"Richmond planet (Richmond, Va.)",NA,"Virginia","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18541/vi_yes_ver01/sn84025841/6/2/ed-1/seq-4/1",NA,6,2,"seq-4","ed-1",1,18541,0,"sn84025841","Y"
"929",NA,"18541_1",NA,1894-06-02,1894,"Richmond planet (Richmond, Va.)",NA,"Virginia","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18541/vi_yes_ver01/sn84025841/6/2/ed-1/seq-4/1",NA,6,2,"seq-4","ed-1",1,18541,1,"sn84025841","Y"
"930",NA,"18541_2",NA,1894-06-02,1894,"Richmond planet (Richmond, Va.)",NA,"Virginia","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18541/vi_yes_ver01/sn84025841/6/2/ed-1/seq-4/1",NA,6,2,"seq-4","ed-1",1,18541,2,"sn84025841","Y"
"931",NA,"18541_3",NA,1894-06-02,1894,"Richmond planet (Richmond, Va.)",NA,"Virginia","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18541/vi_yes_ver01/sn84025841/6/2/ed-1/seq-4/1",NA,6,2,"seq-4","ed-1",1,18541,3,"sn84025841","Y"
"932",NA,"18565_0",NA,1894-04-28,1894,"Richmond planet (Richmond, Va.)",NA,"Virginia","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18565/vi_yes_ver01/sn84025841/4/28/ed-1/seq-2/1",NA,4,28,"seq-2","ed-1",1,18565,0,"sn84025841","Y"
"933",NA,"18565_1",NA,1894-04-28,1894,"Richmond planet (Richmond, Va.)",NA,"Virginia","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18565/vi_yes_ver01/sn84025841/4/28/ed-1/seq-2/1",NA,4,28,"seq-2","ed-1",1,18565,1,"sn84025841","Y"
"934",NA,"18593_0",NA,1896-01-17,1896,"Iowa state bystander (Des Moines, Iow...)",NA,"Iowa","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18593/iahi_ames_ver01/sn83025186/1/17/ed-1/seq-1/1",NA,1,17,"seq-1","ed-1",1,18593,0,"sn83025186","Y"
"935",NA,"18625_0",NA,1895-03-30,1895,"The Langston City herald (Langston City, ...)",NA,"Oklahoma","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18625/okhi_beaver_ver01/sn83025050/3/30/ed-1/seq-2/1",NA,3,30,"seq-2","ed-1",1,18625,0,"sn83025050","Y"
"936",NA,"18634_0",NA,1894-09-14,1894,"Iowa state bystander (Des Moines, Iow...)",NA,"Iowa","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18634/iahi_ames_ver01/sn83025186/9/14/ed-1/seq-1/1",NA,9,14,"seq-1","ed-1",1,18634,0,"sn83025186","Y"
"937",NA,"18647_0",NA,1932-10-27,1932,"The Northwest enterprise (Seattle, Wash.)",NA,"Washington","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18647/wa_canvasback_ver02/sn87093377/10/27/ed-1/seq-4/1",NA,10,27,"seq-4","ed-1",1,18647,0,"sn87093377","Y"
"938",NA,"18655_0",NA,1919-12-11,1919,"The monitor. (Omaha, Neb.)",NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18655/nbu_indescribablebeast_ver01/00225879/12/11/ed-1/seq-1/1",NA,12,11,"seq-1","ed-1",1,18655,0,"00225879","Y"
"939",NA,"18655_1",NA,1919-12-11,1919,"The monitor. (Omaha, Neb.)",NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18655/nbu_indescribablebeast_ver01/00225879/12/11/ed-1/seq-1/1",NA,12,11,"seq-1","ed-1",1,18655,1,"00225879","Y"
"940",NA,"18657_0",NA,1919-08-02,1919,"The broad ax (Salt Lake City,...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18657/iune_charlie_ver01/sn84024055/8/2/ed-1/seq-2/1",NA,8,2,"seq-2","ed-1",1,18657,0,"sn84024055","Y"
"941",NA,"18657_1",NA,1919-08-02,1919,"The broad ax (Salt Lake City,...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18657/iune_charlie_ver01/sn84024055/8/2/ed-1/seq-2/1",NA,8,2,"seq-2","ed-1",1,18657,1,"sn84024055","Y"
"942",NA,"18663_0",NA,1918-05-25,1918,"The monitor. (Omaha, Neb.)",NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18663/nbu_indescribablebeast_ver01/00225879/5/25/ed-1/seq-4/1",NA,5,25,"seq-4","ed-1",1,18663,0,"00225879","Y"
"943",NA,"18663_1",NA,1918-05-25,1918,"The monitor. (Omaha, Neb.)",NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18663/nbu_indescribablebeast_ver01/00225879/5/25/ed-1/seq-4/1",NA,5,25,"seq-4","ed-1",1,18663,1,"00225879","Y"
"944",NA,"18663_2",NA,1918-05-25,1918,"The monitor. (Omaha, Neb.)",NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18663/nbu_indescribablebeast_ver01/00225879/5/25/ed-1/seq-4/1",NA,5,25,"seq-4","ed-1",1,18663,2,"00225879","Y"
"945",NA,"18663_3",NA,1918-05-25,1918,"The monitor. (Omaha, Neb.)",NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18663/nbu_indescribablebeast_ver01/00225879/5/25/ed-1/seq-4/1",NA,5,25,"seq-4","ed-1",1,18663,3,"00225879","Y"
"946",NA,"18663_4",NA,1918-05-25,1918,"The monitor. (Omaha, Neb.)",NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18663/nbu_indescribablebeast_ver01/00225879/5/25/ed-1/seq-4/1",NA,5,25,"seq-4","ed-1",1,18663,4,"00225879","Y"
"947",NA,"18665_0",NA,1918-10-05,1918,"The monitor. (Omaha, Neb.)",NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18665/nbu_indescribablebeast_ver01/00225879/10/5/ed-1/seq-1/1",NA,10,5,"seq-1","ed-1",1,18665,0,"00225879","Y"
"948",NA,"18667_0",NA,1918-06-28,1918,"The Dayton forum (Dayton, Ohio)",NA,"Ohio","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18667/ohi_dahlia_ver01/sn84024234/6/28/ed-1/seq-1/1",NA,6,28,"seq-1","ed-1",1,18667,0,"sn84024234","Y"
"949",NA,"18667_1",NA,1918-06-28,1918,"The Dayton forum (Dayton, Ohio)",NA,"Ohio","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18667/ohi_dahlia_ver01/sn84024234/6/28/ed-1/seq-1/1",NA,6,28,"seq-1","ed-1",1,18667,1,"sn84024234","Y"
"950",NA,"18667_2",NA,1918-06-28,1918,"The Dayton forum (Dayton, Ohio)",NA,"Ohio","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18667/ohi_dahlia_ver01/sn84024234/6/28/ed-1/seq-1/1",NA,6,28,"seq-1","ed-1",1,18667,2,"sn84024234","Y"
"951",NA,"18668_0",NA,1919-10-17,1919,"Metropolis weekly gazette. (Metropolis, Ill...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18668/iune_amethyst_ver01/sn89080007/10/17/ed-1/seq-1/1",NA,10,17,"seq-1","ed-1",1,18668,0,"sn89080007","Y"
"952",NA,"18668_1",NA,1919-10-17,1919,"Metropolis weekly gazette. (Metropolis, Ill...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18668/iune_amethyst_ver01/sn89080007/10/17/ed-1/seq-1/1",NA,10,17,"seq-1","ed-1",1,18668,1,"sn89080007","Y"
"953",NA,"18673_0",NA,1918-06-08,1918,"The broad ax (Salt Lake City,...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18673/iune_charlie_ver01/sn84024055/6/8/ed-1/seq-3/1",NA,6,8,"seq-3","ed-1",1,18673,0,"sn84024055","Y"
"954",NA,"18675_0",NA,1920-04-24,1920,"The Dallas express (Dallas, Tex.)",NA,"Texas","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18675/txdn_audi_ver01/sn83025779/4/24/ed-1/seq-1/1",NA,4,24,"seq-1","ed-1",1,18675,0,"sn83025779","Y"
"955",NA,"18682_0",NA,1920-10-09,1920,"Cayton's weekly (Seattle, Wash.)",NA,"Washington","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18682/wa_elm_ver01/sn87093353/10/9/ed-1/seq-2/1",NA,10,9,"seq-2","ed-1",1,18682,0,"sn87093353","Y"
"956",NA,"18767_0",NA,1935-08-17,1935,"The tribune independent of Michigan (Detroit, Mich.)",NA,"Michigan","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18767/mimtptc_albion_ver01/sn96076588/8/17/ed-1/seq-2/1",NA,8,17,"seq-2","ed-1",1,18767,0,"sn96076588","Y"
"957",NA,"18768_0",NA,1935-05-17,1935,"Minneapolis spokesman (Minneapolis, Mi...)",NA,"Minnesota","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18768/mnhi_croquet_ver01/sn83025247/5/17/ed-1/seq-2/1",NA,5,17,"seq-2","ed-1",1,18768,0,"sn83025247","Y"
"958",NA,"18769_0",NA,1934-11-03,1934,"The Omaha guide (Omaha, Neb.)",NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18769/nbu_fourtusker_ver01/sn93062828/11/3/ed-1/seq-1/1",NA,11,3,"seq-1","ed-1",1,18769,0,"sn93062828","Y"
"959",NA,"18769_1",NA,1934-11-03,1934,"The Omaha guide (Omaha, Neb.)",NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18769/nbu_fourtusker_ver01/sn93062828/11/3/ed-1/seq-1/1",NA,11,3,"seq-1","ed-1",1,18769,1,"sn93062828","Y"
"960",NA,"18771_0",NA,1934-06-23,1934,"Chicago world. (Chicago, Ill.)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18771/iune_amethyst_ver01/sn91055455/6/23/ed-1/seq-6/1",NA,6,23,"seq-6","ed-1",1,18771,0,"sn91055455","Y"
"961",NA,"18771_1",NA,1934-06-23,1934,"Chicago world. (Chicago, Ill.)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18771/iune_amethyst_ver01/sn91055455/6/23/ed-1/seq-6/1",NA,6,23,"seq-6","ed-1",1,18771,1,"sn91055455","Y"
"962",NA,"18773_0",NA,1921-09-24,1921,"The Chicago whip. (Chicago, Ill.)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18773/iune_amethyst_ver01/sn86056950/9/24/ed-1/seq-1/1",NA,9,24,"seq-1","ed-1",1,18773,0,"sn86056950","Y"
"963",NA,"18773_1",NA,1921-09-24,1921,"The Chicago whip. (Chicago, Ill.)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18773/iune_amethyst_ver01/sn86056950/9/24/ed-1/seq-1/1",NA,9,24,"seq-1","ed-1",1,18773,1,"sn86056950","Y"
"964",NA,"18775_0",NA,1935-11-14,1935,"The Northwest enterprise (Seattle, Wash.)",NA,"Washington","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18775/wa_canvasback_ver02/sn87093377/11/14/ed-1/seq-3/1",NA,11,14,"seq-3","ed-1",1,18775,0,"sn87093377","Y"
"965",NA,"18780_0",NA,1934-09-22,1934,"The Omaha guide (Omaha, Neb.)",NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18780/nbu_fourtusker_ver01/sn93062828/9/22/ed-1/seq-7/1",NA,9,22,"seq-7","ed-1",1,18780,0,"sn93062828","Y"
"966",NA,"18780_1",NA,1934-09-22,1934,"The Omaha guide (Omaha, Neb.)",NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18780/nbu_fourtusker_ver01/sn93062828/9/22/ed-1/seq-7/1",NA,9,22,"seq-7","ed-1",1,18780,1,"sn93062828","Y"
"967",NA,"18913_0",NA,1874-08-27,1874,"New national era (Washington, D.C...)",NA,"District of Columbia","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18913/dlc_elf_ver03/sn84026753/8/27/ed-1/seq-2/1",NA,8,27,"seq-2","ed-1",1,18913,0,"sn84026753","Y"
"968",NA,"18936_0",NA,1919-10-11,1919,"The Dallas express (Dallas, Tex.)",NA,"Texas","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18936/txdn_audi_ver01/sn83025779/10/11/ed-1/seq-1/1",NA,10,11,"seq-1","ed-1",1,18936,0,"sn83025779","Y"
"969",NA,"18936_1",NA,1919-10-11,1919,"The Dallas express (Dallas, Tex.)",NA,"Texas","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18936/txdn_audi_ver01/sn83025779/10/11/ed-1/seq-1/1",NA,10,11,"seq-1","ed-1",1,18936,1,"sn83025779","Y"
"970",NA,"18936_2",NA,1919-10-11,1919,"The Dallas express (Dallas, Tex.)",NA,"Texas","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18936/txdn_audi_ver01/sn83025779/10/11/ed-1/seq-1/1",NA,10,11,"seq-1","ed-1",1,18936,2,"sn83025779","Y"
"971",NA,"18948_0",NA,1857-05-21,1857,"The national era (Washington [D.C...)",NA,"District of Columbia","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18948/dlc_elf_ver03/sn84026752/5/21/ed-1/seq-2/1",NA,5,21,"seq-2","ed-1",1,18948,0,"sn84026752","Y"
"972",NA,"18949_0",NA,1859-02-10,1859,"The national era (Washington [D.C...)",NA,"District of Columbia","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18949/dlc_elf_ver03/sn84026752/2/10/ed-1/seq-4/1",NA,2,10,"seq-4","ed-1",1,18949,0,"sn84026752","Y"
"973",NA,"18963_0",NA,1919-04-12,1919,"Cayton's weekly (Seattle, Wash.)",NA,"Washington","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18963/wa_elm_ver01/sn87093353/4/12/ed-1/seq-1/1",NA,4,12,"seq-1","ed-1",1,18963,0,"sn87093353","Y"
"974",NA,"18970_0",NA,1919-01-10,1919,"The Dayton forum (Dayton, Ohio)",NA,"Ohio","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18970/ohi_dahlia_ver01/sn84024234/1/10/ed-1/seq-1/1",NA,1,10,"seq-1","ed-1",1,18970,0,"sn84024234","Y"
"975",NA,"18990_0",NA,1936-01-04,1936,"The Omaha guide (Omaha, Neb.)",NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18990/nbu_fourtusker_ver01/sn93062828/1/4/ed-1/seq-8/1",NA,1,4,"seq-8","ed-1",1,18990,0,"sn93062828","Y"
"976",NA,"18991_0",NA,1936-09-26,1936,"The Omaha guide (Omaha, Neb.)",NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18991/nbu_fourtusker_ver01/sn93062828/9/26/ed-1/seq-9/1",NA,9,26,"seq-9","ed-1",1,18991,0,"sn93062828","Y"
"977",NA,"18999_0",NA,1933-11-25,1933,"The Omaha guide (Omaha, Neb.)",NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18999/nbu_fourtusker_ver01/sn93062828/11/25/ed-1/seq-2/1",NA,11,25,"seq-2","ed-1",1,18999,0,"sn93062828","Y"
"978",NA,"18999_1",NA,1933-11-25,1933,"The Omaha guide (Omaha, Neb.)",NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/18999/nbu_fourtusker_ver01/sn93062828/11/25/ed-1/seq-2/1",NA,11,25,"seq-2","ed-1",1,18999,1,"sn93062828","Y"
"979",NA,"19012_0",NA,1933-09-09,1933,"The Omaha guide (Omaha, Neb.)",NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19012/nbu_fourtusker_ver01/sn93062828/9/9/ed-1/seq-1/1",NA,9,9,"seq-1","ed-1",1,19012,0,"sn93062828","Y"
"980",NA,"19017_0",NA,1918-06-21,1918,"The Dayton forum (Dayton, Ohio)",NA,"Ohio","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19017/ohi_dahlia_ver01/sn84024234/6/21/ed-1/seq-1/1",NA,6,21,"seq-1","ed-1",1,19017,0,"sn84024234","Y"
"981",NA,"19023_0",NA,1918-07-13,1918,"The Appeal (Saint Paul, Min...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19023/mnhi_funkley_ver02/sn83016810/7/13/ed-1/seq-2/1",NA,7,13,"seq-2","ed-1",1,19023,0,"sn83016810","Y"
"982",NA,"19023_1",NA,1918-07-13,1918,"The Appeal (Saint Paul, Min...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19023/mnhi_funkley_ver02/sn83016810/7/13/ed-1/seq-2/1",NA,7,13,"seq-2","ed-1",1,19023,1,"sn83016810","Y"
"983",NA,"19023_2",NA,1918-07-13,1918,"The Appeal (Saint Paul, Min...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19023/mnhi_funkley_ver02/sn83016810/7/13/ed-1/seq-2/1",NA,7,13,"seq-2","ed-1",1,19023,2,"sn83016810","Y"
"984",NA,"19023_3",NA,1918-07-13,1918,"The Appeal (Saint Paul, Min...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19023/mnhi_funkley_ver02/sn83016810/7/13/ed-1/seq-2/1",NA,7,13,"seq-2","ed-1",1,19023,3,"sn83016810","Y"
"985",NA,"19044_0",NA,1920-08-07,1920,"The Tulsa star (Tulsa, Okla.)",NA,"Oklahoma","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19044/okhi_delaware_ver01/sn86064118/8/7/ed-1/seq-1/1",NA,8,7,"seq-1","ed-1",1,19044,0,"sn86064118","Y"
"986",NA,"19053_0",NA,1933-10-07,1933,"The Omaha guide (Omaha, Neb.)",NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19053/nbu_fourtusker_ver01/sn93062828/10/7/ed-1/seq-2/2",NA,10,7,"seq-2","ed-1",2,19053,0,"sn93062828","Y"
"987",NA,"19061_0",NA,1918-05-10,1918,"Metropolis weekly gazette. (Metropolis, Ill...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19061/iune_amethyst_ver01/sn89080007/5/10/ed-1/seq-1/1",NA,5,10,"seq-1","ed-1",1,19061,0,"sn89080007","Y"
"988",NA,"19064_0",NA,1934-02-15,1934,"The Northwest enterprise (Seattle, Wash.)",NA,"Washington","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19064/wa_canvasback_ver02/sn87093377/2/15/ed-1/seq-1/1",NA,2,15,"seq-1","ed-1",1,19064,0,"sn87093377","Y"
"989",NA,"19088_0",NA,1904-10-15,1904,"The Appeal (Saint Paul, Min...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19088/mnhi_effie_ver01/sn83016810/10/15/ed-1/seq-2/1",NA,10,15,"seq-2","ed-1",1,19088,0,"sn83016810","Y"
"990",NA,"19088_1",NA,1904-10-15,1904,"The Appeal (Saint Paul, Min...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19088/mnhi_effie_ver01/sn83016810/10/15/ed-1/seq-2/1",NA,10,15,"seq-2","ed-1",1,19088,1,"sn83016810","Y"
"991",NA,"19105_0",NA,1919-11-29,1919,"The Chicago whip. (Chicago, Ill.)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19105/iune_amethyst_ver01/sn86056950/11/29/ed-1/seq-3/1",NA,11,29,"seq-3","ed-1",1,19105,0,"sn86056950","Y"
"992",NA,"19106_0",NA,1920-12-10,1920,"Metropolis weekly gazette. (Metropolis, Ill...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19106/iune_amethyst_ver01/sn89080007/12/10/ed-1/seq-1/1",NA,12,10,"seq-1","ed-1",1,19106,0,"sn89080007","Y"
"993",NA,"19113_0",NA,1920-03-06,1920,"The Dallas express (Dallas, Tex.)",NA,"Texas","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19113/txdn_audi_ver01/sn83025779/3/6/ed-1/seq-4/1",NA,3,6,"seq-4","ed-1",1,19113,0,"sn83025779","Y"
"994",NA,"19113_1",NA,1920-03-06,1920,"The Dallas express (Dallas, Tex.)",NA,"Texas","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19113/txdn_audi_ver01/sn83025779/3/6/ed-1/seq-4/1",NA,3,6,"seq-4","ed-1",1,19113,1,"sn83025779","Y"
"995",NA,"19113_2",NA,1920-03-06,1920,"The Dallas express (Dallas, Tex.)",NA,"Texas","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19113/txdn_audi_ver01/sn83025779/3/6/ed-1/seq-4/1",NA,3,6,"seq-4","ed-1",1,19113,2,"sn83025779","Y"
"996",NA,"19129_0",NA,1912-01-06,1912,"The Twin City star (Minneapolis, Mi...)",NA,"Minnesota","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19129/mnhi_limbo_ver01/sn90060427/1/6/ed-1/seq-2/1",NA,1,6,"seq-2","ed-1",1,19129,0,"sn90060427","Y"
"997",NA,"19148_0",NA,1914-09-26,1914,"The Appeal (Saint Paul, Min...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19148/mnhi_funkley_ver02/sn83016810/9/26/ed-1/seq-2/2",NA,9,26,"seq-2","ed-1",2,19148,0,"sn83016810","Y"
"998",NA,"19179_0",NA,1913-07-26,1913,"The broad ax (Salt Lake City,...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19179/iune_charlie_ver01/sn84024055/7/26/ed-1/seq-1/1",NA,7,26,"seq-1","ed-1",1,19179,0,"sn84024055","Y"
"999",NA,"19180_0",NA,1913-10-10,1913,"The Twin City star (Minneapolis, Mi...)",NA,"Minnesota","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19180/mnhi_limbo_ver01/sn90060427/10/10/ed-1/seq-4/1",NA,10,10,"seq-4","ed-1",1,19180,0,"sn90060427","Y"
"1000",NA,"19192_0",NA,1914-08-14,1914,"The Twin City star (Minneapolis, Mi...)",NA,"Minnesota","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19192/mnhi_limbo_ver01/sn90060427/8/14/ed-1/seq-4/1",NA,8,14,"seq-4","ed-1",1,19192,0,"sn90060427","Y"
"1001",NA,"19203_0",NA,1913-10-11,1913,"The Appeal (Saint Paul, Min...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19203/mnhi_funkley_ver02/sn83016810/10/11/ed-1/seq-2/1",NA,10,11,"seq-2","ed-1",1,19203,0,"sn83016810","Y"
"1002",NA,"19203_1",NA,1913-10-11,1913,"The Appeal (Saint Paul, Min...)",NA,"Illinois","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19203/mnhi_funkley_ver02/sn83016810/10/11/ed-1/seq-2/1",NA,10,11,"seq-2","ed-1",1,19203,1,"sn83016810","Y"
"1003",NA,"19213_0",NA,1919-11-13,1919,"The monitor. (Omaha, Neb.)",NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19213/nbu_indescribablebeast_ver01/00225879/11/13/ed-1/seq-1/1",NA,11,13,"seq-1","ed-1",1,19213,0,"00225879","Y"
"1004",NA,"19213_1",NA,1919-11-13,1919,"The monitor. (Omaha, Neb.)",NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19213/nbu_indescribablebeast_ver01/00225879/11/13/ed-1/seq-1/1",NA,11,13,"seq-1","ed-1",1,19213,1,"00225879","Y"
"1005",NA,"19213_2",NA,1919-11-13,1919,"The monitor. (Omaha, Neb.)",NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19213/nbu_indescribablebeast_ver01/00225879/11/13/ed-1/seq-1/1",NA,11,13,"seq-1","ed-1",1,19213,2,"00225879","Y"
"1006",NA,"19213_3",NA,1919-11-13,1919,"The monitor. (Omaha, Neb.)",NA,"Nebraska","LOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://articleextractor.org/pages/19213/nbu_indescribablebeast_ver01/00225879/11/13/ed-1/seq-1/1",NA,11,13,"seq-1","ed-1",1,19213,3,"00225879","Y"
