Sasha_Mohamed,reviewed_by_te,newspaper_name,year,lynching,attempted_y_n,lynching_state,lynching_city,date,similar_coverage_y_n,month,day,page,edition,mod_id,newspaper_state,file_id2.x,num_annotations,file_id2.y,newspaper_city,state,url.y,article_id,sn,url_fixed,date2,url_final
NA,NA,NA,1858,NA,NA,NA,NA,1858/01/27,NA,1,27,seq-2,ed-1,2,Louisiana,87116_0,NA,NA,NA,NA,NA,0,sn88064150,https://articleextractor.org/pages/87116/lu_oddish_ver01/sn88064150,1858-01-27,https://articleextractor.org/pages/87116/lu_oddish_ver01/sn88064150/1858/01/27/ed-1/seq-2/0?user_id=6
NA,NA,The daily dispatch (Richmond [Va.]),1858,NA,NA,NA,NA,1858/02/01,NA,2,1,seq-2,ed-1,1,Virginia,17538_0,NA,NA,NA,NA,NA,0,sn84024738,https://articleextractor.org/pages/17538/vi_manowar_ver01/sn84024738,1858-02-01,https://articleextractor.org/pages/17538/vi_manowar_ver01/sn84024738/1858/02/01/ed-1/seq-2/0?user_id=6
NA,NA,The New York herald (New York [N.Y.]),1858,NA,NA,NA,NA,1858/02/08,NA,2,8,seq-3,ed-1,1,New York,17539_0,NA,NA,NA,NA,NA,0,sn83030313,https://articleextractor.org/pages/17539/dlc_kudzu_ver01/sn83030313,1858-02-08,https://articleextractor.org/pages/17539/dlc_kudzu_ver01/sn83030313/1858/02/08/ed-1/seq-3/0?user_id=6
NA,NA,"Staunton spectator (Staunton, Va.)",1858,NA,NA,NA,NA,1858/02/10,NA,2,10,seq-2,ed-1,3,Virginia,91236_0,NA,NA,NA,NA,NA,0,sn84024718,https://articleextractor.org/pages/91236/vi_loons_ver01/sn84024718,1858-02-10,https://articleextractor.org/pages/91236/vi_loons_ver01/sn84024718/1858/02/10/ed-1/seq-2/0?user_id=6
NA,NA,"Randolph County journal (Winchester, Ran...)",1858,NA,NA,NA,NA,1858/02/25,NA,2,25,seq-3,ed-1,1,Indiana,17541_0,NA,NA,NA,NA,NA,0,sn86058541,https://articleextractor.org/pages/17541/in_fairmount_ver02/sn86058541,1858-02-25,https://articleextractor.org/pages/17541/in_fairmount_ver02/sn86058541/1858/02/25/ed-1/seq-3/0?user_id=6
NA,NA,"The weekly pioneer and Democrat (Saint Paul, Min...)",1858,NA,NA,NA,NA,1858/03/04,NA,3,4,seq-7,ed-1,1,Minnesota,17775_0,NA,NA,NA,NA,NA,0,sn83016751,https://articleextractor.org/pages/17775/mnhi_foxtrot_ver01/sn83016751,1858-03-04,https://articleextractor.org/pages/17775/mnhi_foxtrot_ver01/sn83016751/1858/03/04/ed-1/seq-7/0?user_id=6
NA,NA,"Nashville patriot (Nashville, Tenn...)",1858,NA,NA,NA,NA,1858/03/11,NA,3,11,seq-2,ed-1,1,Tennessee,17542_0,NA,NA,NA,NA,NA,0,sn85033711,https://articleextractor.org/pages/17542/tu_kitty_ver01/sn85033711,1858-03-11,https://articleextractor.org/pages/17542/tu_kitty_ver01/sn85033711/1858/03/11/ed-1/seq-2/0?user_id=6
NA,NA,The New York herald (New York [N.Y.]),1858,NA,NA,NA,NA,1858/04/06,NA,4,6,seq-2,ed-1,2,New York,86729_0,NA,NA,NA,NA,NA,0,sn83030313,https://articleextractor.org/pages/86729/dlc_kudzu_ver01/sn83030313,1858-04-06,https://articleextractor.org/pages/86729/dlc_kudzu_ver01/sn83030313/1858/04/06/ed-1/seq-2/0?user_id=6
NA,NA,"Staunton spectator (Staunton, Va.)",1858,NA,NA,NA,NA,1858/04/07,NA,4,7,seq-3,ed-1,1,Virginia,91235_0,NA,NA,NA,NA,NA,0,sn84024718,https://articleextractor.org/pages/91235/vi_loons_ver01/sn84024718,1858-04-07,https://articleextractor.org/pages/91235/vi_loons_ver01/sn84024718/1858/04/07/ed-1/seq-3/0?user_id=6
NA,NA,"Weekly American (Washington, D.C...)",1858,NA,NA,NA,NA,1858/04/10,NA,4,10,seq-2,ed-1,1,District of Columbia,16855_0,NA,NA,NA,NA,NA,0,sn82014016,https://articleextractor.org/pages/16855/dlc_dragon_ver01/sn82014016,1858-04-10,https://articleextractor.org/pages/16855/dlc_dragon_ver01/sn82014016/1858/04/10/ed-1/seq-2/0?user_id=6
NA,NA,"The daily exchange (Baltimore, Md.)",1858,NA,NA,NA,NA,1858/04/16,NA,4,16,seq-1,ed-1,1,Maryland,86734_0,NA,NA,NA,NA,NA,0,sn83009573,https://articleextractor.org/pages/86734/mdu_kale_ver01/sn83009573,1858-04-16,https://articleextractor.org/pages/86734/mdu_kale_ver01/sn83009573/1858/04/16/ed-1/seq-1/0?user_id=6
NA,NA,"Muscatine weekly journal (Muscatine, Iowa)",1858,NA,NA,NA,NA,1858/05/15,NA,5,15,seq-2,ed-1,2,Iowa,86208_0,NA,NA,NA,NA,NA,0,sn84027253,https://articleextractor.org/pages/86208/iahi_bellsprout_ver01/sn84027253,1858-05-15,https://articleextractor.org/pages/86208/iahi_bellsprout_ver01/sn84027253/1858/05/15/ed-1/seq-2/0?user_id=6
NA,NA,The daily dispatch (Richmond [Va.]),1858,NA,NA,NA,NA,1858/06/02,NA,6,2,seq-1,ed-1,2,Virginia,87122_0,NA,NA,NA,NA,NA,0,sn84024738,https://articleextractor.org/pages/87122/vi_manowar_ver01/sn84024738,1858-06-02,https://articleextractor.org/pages/87122/vi_manowar_ver01/sn84024738/1858/06/02/ed-1/seq-1/0?user_id=6
NA,NA,"The Cecil Whig (Elkton, Md.)",1858,NA,NA,NA,NA,1858/06/05,NA,6,5,seq-2,ed-1,1,Maryland,87115_0,NA,NA,NA,NA,NA,0,sn83016348,https://articleextractor.org/pages/87115/mdu_fitzgerald_ver01/sn83016348,1858-06-05,https://articleextractor.org/pages/87115/mdu_fitzgerald_ver01/sn83016348/1858/06/05/ed-1/seq-2/0?user_id=6
NA,NA,"Staunton spectator (Staunton, Va.)",1858,NA,NA,NA,NA,1858/06/08,NA,6,8,seq-2,ed-1,2,Virginia,91234_0,NA,NA,NA,NA,NA,0,sn84024718,https://articleextractor.org/pages/91234/vi_loons_ver01/sn84024718,1858-06-08,https://articleextractor.org/pages/91234/vi_loons_ver01/sn84024718/1858/06/08/ed-1/seq-2/0?user_id=6
NA,NA,"Holmes County Republican (Millersburg, Ho...)",1858,NA,NA,NA,NA,1858/06/17,NA,6,17,seq-2,ed-1,1,Ohio,86731_0,NA,NA,NA,NA,NA,0,sn84028820,https://articleextractor.org/pages/86731/ohi_edgar_ver01/sn84028820,1858-06-17,https://articleextractor.org/pages/86731/ohi_edgar_ver01/sn84028820/1858/06/17/ed-1/seq-2/0?user_id=6
NA,NA,"Delaware gazette (Delaware, Ohio)",1858,NA,NA,NA,NA,1858/06/18,NA,6,18,seq-2,ed-1,1,Ohio,86736_0,NA,NA,NA,NA,NA,0,sn83035595,https://articleextractor.org/pages/86736/ohi_julian_ver02/sn83035595,1858-06-18,https://articleextractor.org/pages/86736/ohi_julian_ver02/sn83035595/1858/06/18/ed-1/seq-2/0?user_id=6
NA,NA,"Alexandria gazette (Alexandria, D.C...)",1858,NA,NA,NA,NA,1858/06/19,NA,6,19,seq-2,ed-1,1,District of Columbia,91233_0,NA,NA,NA,NA,NA,0,sn85025007,https://articleextractor.org/pages/91233/vi_chanel_ver01/sn85025007,1858-06-19,https://articleextractor.org/pages/91233/vi_chanel_ver01/sn85025007/1858/06/19/ed-1/seq-2/0?user_id=6
NA,NA,"New Orleans daily crescent ([New Orleans, L...)",1858,NA,NA,NA,NA,1858/06/29,NA,6,29,seq-1,ed-1,2,Louisiana,16800_0,NA,NA,NA,NA,NA,0,sn82015753,https://articleextractor.org/pages/16800/lu_qualchan_ver01/sn82015753,1858-06-29,https://articleextractor.org/pages/16800/lu_qualchan_ver01/sn82015753/1858/06/29/ed-1/seq-1/0?user_id=6
NA,NA,Cleveland morning leader (Cleveland [Ohio...),1858,NA,NA,NA,NA,1858/06/30,NA,6,30,seq-2,ed-1,1,Ohio,8424_0,NA,NA,NA,NA,NA,0,sn83035143,https://articleextractor.org/pages/8424/ohi_desdemona_ver01/sn83035143,1858-06-30,https://articleextractor.org/pages/8424/ohi_desdemona_ver01/sn83035143/1858/06/30/ed-1/seq-2/0?user_id=6
NA,NA,Cleveland morning leader (Cleveland [Ohio...),1858,NA,NA,NA,NA,1858/06/30,NA,6,30,seq-2,ed-1,1,Ohio,8424_1,NA,NA,NA,NA,NA,1,sn83035143,https://articleextractor.org/pages/8424/ohi_desdemona_ver01/sn83035143,1858-06-30,https://articleextractor.org/pages/8424/ohi_desdemona_ver01/sn83035143/1858/06/30/ed-1/seq-2/0?user_id=6
NA,NA,Cleveland morning leader (Cleveland [Ohio...),1858,NA,NA,NA,NA,1858/06/30,NA,6,30,seq-2,ed-1,1,Ohio,8424_2,NA,NA,NA,NA,NA,2,sn83035143,https://articleextractor.org/pages/8424/ohi_desdemona_ver01/sn83035143,1858-06-30,https://articleextractor.org/pages/8424/ohi_desdemona_ver01/sn83035143/1858/06/30/ed-1/seq-2/0?user_id=6
NA,NA,Cleveland morning leader (Cleveland [Ohio...),1858,NA,NA,NA,NA,1858/06/30,NA,6,30,seq-2,ed-1,1,Ohio,8424_3,NA,NA,NA,NA,NA,3,sn83035143,https://articleextractor.org/pages/8424/ohi_desdemona_ver01/sn83035143,1858-06-30,https://articleextractor.org/pages/8424/ohi_desdemona_ver01/sn83035143/1858/06/30/ed-1/seq-2/0?user_id=6
NA,NA,"Western Reserve chronicle (Warren, Ohio)",1858,NA,NA,NA,NA,1858/06/30,NA,6,30,seq-1,ed-1,1,Ohio,8724_0,NA,NA,NA,NA,NA,0,sn84028385,https://articleextractor.org/pages/8724/ohi_ariel_ver02/sn84028385,1858-06-30,https://articleextractor.org/pages/8724/ohi_ariel_ver02/sn84028385/1858/06/30/ed-1/seq-1/0?user_id=6
NA,NA,Belmont chronicle (St. Clairsville...),1858,NA,NA,NA,NA,1858/07/01,NA,7,1,seq-1,ed-1,1,Ohio,86738_0,NA,NA,NA,NA,NA,0,sn85026241,https://articleextractor.org/pages/86738/ohi_feste_ver01/sn85026241,1858-07-01,https://articleextractor.org/pages/86738/ohi_feste_ver01/sn85026241/1858/07/01/ed-1/seq-1/0?user_id=6
NA,NA,"The Evansville daily journal (Evansville, Ia....)",1858,NA,NA,NA,NA,1858/07/02,NA,7,2,seq-2,ed-1,1,Indiana,87120_0,NA,NA,NA,NA,NA,0,sn82015672,https://articleextractor.org/pages/87120/in_harrison_ver01/sn82015672,1858-07-02,https://articleextractor.org/pages/87120/in_harrison_ver01/sn82015672/1858/07/02/ed-1/seq-2/0?user_id=6
NA,NA,The New York herald (New York [N.Y.]),1858,NA,NA,NA,NA,1858/07/03,NA,7,3,seq-7,ed-1,1,New York,86737_0,NA,NA,NA,NA,NA,0,sn83030313,https://articleextractor.org/pages/86737/dlc_marcus_ver01/sn83030313,1858-07-03,https://articleextractor.org/pages/86737/dlc_marcus_ver01/sn83030313/1858/07/03/ed-1/seq-7/0?user_id=6
NA,NA,"Memphis daily appeal (Memphis, Tenn.)",1858,NA,NA,NA,NA,1858/07/03,NA,7,3,seq-2,ed-1,2,Alabama,91232_0,NA,NA,NA,NA,NA,0,sn83045160,https://articleextractor.org/pages/91232/tu_archie_ver01/sn83045160,1858-07-03,https://articleextractor.org/pages/91232/tu_archie_ver01/sn83045160/1858/07/03/ed-1/seq-2/0?user_id=6
NA,NA,Cleveland morning leader (Cleveland [Ohio...),1858,NA,NA,NA,NA,1858/07/08,NA,7,8,seq-2,ed-1,1,Ohio,86732_0,NA,NA,NA,NA,NA,0,sn83035143,https://articleextractor.org/pages/86732/ohi_desdemona_ver01/sn83035143,1858-07-08,https://articleextractor.org/pages/86732/ohi_desdemona_ver01/sn83035143/1858/07/08/ed-1/seq-2/0?user_id=6
NA,NA,"New Orleans daily crescent ([New Orleans, L...)",1858,NA,NA,NA,NA,1858/07/10,NA,7,10,seq-1,ed-1,1,Louisiana,16797_0,NA,NA,NA,NA,NA,0,sn82015753,https://articleextractor.org/pages/16797/lu_qualchan_ver01/sn82015753,1858-07-10,https://articleextractor.org/pages/16797/lu_qualchan_ver01/sn82015753/1858/07/10/ed-1/seq-1/0?user_id=6
NA,NA,"New Orleans daily crescent ([New Orleans, L...)",1858,NA,NA,NA,NA,1858/07/12,NA,7,12,seq-1,ed-1,2,Louisiana,87117_0,NA,NA,NA,NA,NA,0,sn82015753,https://articleextractor.org/pages/87117/lu_qualchan_ver01/sn82015753,1858-07-12,https://articleextractor.org/pages/87117/lu_qualchan_ver01/sn82015753/1858/07/12/ed-1/seq-1/0?user_id=6
NA,NA,"Anti-slavery bugle (New-Lisbon, Ohi...)",1858,NA,NA,NA,NA,1858/07/17,NA,7,17,seq-1,ed-1,1,Ohio,13759_0,NA,NA,NA,NA,NA,0,sn83035487,https://articleextractor.org/pages/13759/ohi_ariel_ver02/sn83035487,1858-07-17,https://articleextractor.org/pages/13759/ohi_ariel_ver02/sn83035487/1858/07/17/ed-1/seq-1/0?user_id=6
NA,NA,"Memphis daily appeal (Memphis, Tenn.)",1858,NA,NA,NA,NA,1858/07/20,NA,7,20,seq-2,ed-1,1,Alabama,91231_0,NA,NA,NA,NA,NA,0,sn83045160,https://articleextractor.org/pages/91231/tu_archie_ver01/sn83045160,1858-07-20,https://articleextractor.org/pages/91231/tu_archie_ver01/sn83045160/1858/07/20/ed-1/seq-2/0?user_id=6
NA,NA,"The prairie news (Okolona, Miss.)",1858,NA,NA,NA,NA,1858/07/22,NA,7,22,seq-2,ed-1,1,Mississippi,91230_0,NA,NA,NA,NA,NA,0,sn85034467,https://articleextractor.org/pages/91230/msar_kingsombra_ver01/sn85034467,1858-07-22,https://articleextractor.org/pages/91230/msar_kingsombra_ver01/sn85034467/1858/07/22/ed-1/seq-2/0?user_id=6
NA,NA,The daily dispatch (Richmond [Va.]),1858,NA,NA,NA,NA,1858/07/29,NA,7,29,seq-1,ed-1,1,Virginia,87119_0,NA,NA,NA,NA,NA,0,sn84024738,https://articleextractor.org/pages/87119/vi_manowar_ver01/sn84024738,1858-07-29,https://articleextractor.org/pages/87119/vi_manowar_ver01/sn84024738/1858/07/29/ed-1/seq-1/0?user_id=6
NA,NA,"Staunton vindicator and general advertiser. (Staunton, Augus...)",1858,NA,NA,NA,NA,1858/08/14,NA,8,14,seq-1,ed-1,2,Virginia,91229_0,NA,NA,NA,NA,NA,0,sn96027384,https://articleextractor.org/pages/91229/vi_klepper_ver02/sn96027384,1858-08-14,https://articleextractor.org/pages/91229/vi_klepper_ver02/sn96027384/1858/08/14/ed-1/seq-1/0?user_id=6
NA,NA,"The prairie news (Okolona, Miss.)",1858,NA,NA,NA,NA,1858/09/09,NA,9,9,seq-2,ed-1,1,Mississippi,91228_0,NA,NA,NA,NA,NA,0,sn85034467,https://articleextractor.org/pages/91228/msar_kingsombra_ver01/sn85034467,1858-09-09,https://articleextractor.org/pages/91228/msar_kingsombra_ver01/sn85034467/1858/09/09/ed-1/seq-2/0?user_id=6
NA,NA,"New Orleans daily crescent ([New Orleans, L...)",1858,NA,NA,NA,NA,1858/09/13,NA,9,13,seq-1,ed-1,1,Louisiana,91227_0,NA,NA,NA,NA,NA,0,sn82015753,https://articleextractor.org/pages/91227/lu_qualchan_ver01/sn82015753,1858-09-13,https://articleextractor.org/pages/91227/lu_qualchan_ver01/sn82015753/1858/09/13/ed-1/seq-1/0?user_id=6
NA,NA,"Arkansas true Democrat (Little Rock, Ar...)",1858,NA,NA,NA,NA,1858/09/15,NA,9,15,seq-2,ed-1,1,Arkansas,91226_0,NA,NA,NA,NA,NA,0,sn82014282,https://articleextractor.org/pages/91226/arhi_charmander_ver01/sn82014282,1858-09-15,https://articleextractor.org/pages/91226/arhi_charmander_ver01/sn82014282/1858/09/15/ed-1/seq-2/0?user_id=6
NA,NA,"New Orleans daily crescent ([New Orleans, L...)",1858,NA,NA,NA,NA,1858/09/24,NA,9,24,seq-1,ed-1,1,Louisiana,14783_0,NA,NA,NA,NA,NA,0,sn82015753,https://articleextractor.org/pages/14783/lu_qualchan_ver01/sn82015753,1858-09-24,https://articleextractor.org/pages/14783/lu_qualchan_ver01/sn82015753/1858/09/24/ed-1/seq-1/0?user_id=6
NA,NA,"Memphis daily appeal (Memphis, Tenn.)",1858,NA,NA,NA,NA,1858/10/01,NA,10,1,seq-2,ed-1,1,Alabama,91225_0,NA,NA,NA,NA,NA,0,sn83045160,https://articleextractor.org/pages/91225/tu_archie_ver01/sn83045160,1858-10-01,https://articleextractor.org/pages/91225/tu_archie_ver01/sn83045160/1858/10/01/ed-1/seq-2/0?user_id=6
NA,NA,"Richmond enquirer (Richmond, Va.)",1858,NA,NA,NA,NA,1858/10/08,NA,10,8,seq-2,ed-1,1,Virginia,91224_0,NA,NA,NA,NA,NA,0,sn84024735,https://articleextractor.org/pages/91224/vi_chanel_ver01/sn84024735,1858-10-08,https://articleextractor.org/pages/91224/vi_chanel_ver01/sn84024735/1858/10/08/ed-1/seq-2/0?user_id=6
NA,NA,The daily dispatch (Richmond [Va.]),1858,NA,NA,NA,NA,1858/10/27,NA,10,27,seq-1,ed-1,1,Virginia,86803_0,NA,NA,NA,NA,NA,0,sn84024738,https://articleextractor.org/pages/86803/vi_manowar_ver01/sn84024738,1858-10-27,https://articleextractor.org/pages/86803/vi_manowar_ver01/sn84024738/1858/10/27/ed-1/seq-1/0?user_id=6
NA,NA,"Shepherdstown register (Shepherdstown, ...)",1858,NA,NA,NA,NA,1858/10/30,NA,10,30,seq-2,ed-1,1,West Virginia,14035_0,NA,NA,NA,NA,NA,0,sn84026824,https://articleextractor.org/pages/14035/wvu_antares_ver02/sn84026824,1858-10-30,https://articleextractor.org/pages/14035/wvu_antares_ver02/sn84026824/1858/10/30/ed-1/seq-2/0?user_id=6
NA,NA,"New Orleans daily crescent ([New Orleans, L...)",1858,NA,NA,NA,NA,1858/11/12,NA,11,12,seq-4,ed-1,1,Louisiana,91223_0,NA,NA,NA,NA,NA,0,sn82015753,https://articleextractor.org/pages/91223/lu_qualchan_ver01/sn82015753,1858-11-12,https://articleextractor.org/pages/91223/lu_qualchan_ver01/sn82015753/1858/11/12/ed-1/seq-4/0?user_id=6
NA,NA,"Saint Paul weekly Minnesotian (Saint Paul, Min...)",1858,NA,NA,NA,NA,1858/11/13,NA,11,13,seq-3,ed-1,1,Minnesota,86730_0,NA,NA,NA,NA,NA,0,sn90059500,https://articleextractor.org/pages/86730/mnhi_foxtrot_ver01/sn90059500,1858-11-13,https://articleextractor.org/pages/86730/mnhi_foxtrot_ver01/sn90059500/1858/11/13/ed-1/seq-3/0?user_id=6
NA,NA,The New York herald (New York [N.Y.]),1858,NA,NA,NA,NA,1858/11/15,NA,11,15,seq-5,ed-1,1,New York,86735_0,NA,NA,NA,NA,NA,0,sn83030313,https://articleextractor.org/pages/86735/dlc_nosebleed_ver01/sn83030313,1858-11-15,https://articleextractor.org/pages/86735/dlc_nosebleed_ver01/sn83030313/1858/11/15/ed-1/seq-5/0?user_id=6
NA,NA,"Saint Paul weekly Minnesotian (Saint Paul, Min...)",1858,NA,NA,NA,NA,1858/12/04,NA,12,4,seq-3,ed-1,1,Minnesota,87757_0,NA,NA,NA,NA,NA,0,sn90059500,https://articleextractor.org/pages/87757/mnhi_foxtrot_ver01/sn90059500,1858-12-04,https://articleextractor.org/pages/87757/mnhi_foxtrot_ver01/sn90059500/1858/12/04/ed-1/seq-3/0?user_id=6
NA,NA,"The western Democrat (Charlotte, N.C.)",1858,NA,NA,NA,NA,1858/12/07,NA,12,7,seq-2,ed-1,1,North Carolina,91222_0,NA,NA,NA,NA,NA,0,sn84020712,https://articleextractor.org/pages/91222/ncu_lumber_ver01/sn84020712,1858-12-07,https://articleextractor.org/pages/91222/ncu_lumber_ver01/sn84020712/1858/12/07/ed-1/seq-2/0?user_id=6
NA,NA,"New Orleans daily crescent ([New Orleans, L...)",1858,NA,NA,NA,NA,1858/12/21,NA,12,21,seq-3,ed-1,1,Louisiana,14784_0,NA,NA,NA,NA,NA,0,sn82015753,https://articleextractor.org/pages/14784/lu_qualchan_ver01/sn82015753,1858-12-21,https://articleextractor.org/pages/14784/lu_qualchan_ver01/sn82015753/1858/12/21/ed-1/seq-3/0?user_id=6
NA,NA,"Fayetteville observer (Fayetteville, T...)",1858,NA,NA,NA,NA,1858/12/23,NA,12,23,seq-2,ed-1,1,Tennessee,91221_0,NA,NA,NA,NA,NA,0,sn85033395,https://articleextractor.org/pages/91221/tu_homer_ver01/sn85033395,1858-12-23,https://articleextractor.org/pages/91221/tu_homer_ver01/sn85033395/1858/12/23/ed-1/seq-2/0?user_id=6
NA,NA,"Arkansas true Democrat (Little Rock, Ar...)",1859,NA,NA,NA,NA,1859/01/05,NA,1,5,seq-2,ed-1,1,Arkansas,16761_0,NA,NA,NA,NA,NA,0,sn82014282,https://articleextractor.org/pages/16761/arhi_charmander_ver01/sn82014282,1859-01-05,https://articleextractor.org/pages/16761/arhi_charmander_ver01/sn82014282/1859/01/05/ed-1/seq-2/0?user_id=6
NA,NA,"The weekly pioneer and Democrat (Saint Paul, Min...)",1859,NA,NA,NA,NA,1859/01/06,NA,1,6,seq-4,ed-1,1,Minnesota,87332_0,NA,NA,NA,NA,NA,0,sn83016751,https://articleextractor.org/pages/87332/mnhi_foxtrot_ver01/sn83016751,1859-01-06,https://articleextractor.org/pages/87332/mnhi_foxtrot_ver01/sn83016751/1859/01/06/ed-1/seq-4/0?user_id=6
NA,NA,The national era (Washington [D.C...),1859,NA,NA,NA,NA,1859/01/06,NA,1,6,seq-3,ed-1,1,District of Columbia,87341_0,NA,NA,NA,NA,NA,0,sn84026752,https://articleextractor.org/pages/87341/dlc_elf_ver03/sn84026752,1859-01-06,https://articleextractor.org/pages/87341/dlc_elf_ver03/sn84026752/1859/01/06/ed-1/seq-3/0?user_id=6
NA,NA,"Chicago daily press and tribune (Chicago, Ill.)",1859,NA,NA,NA,NA,1859/01/08,NA,1,8,seq-3,ed-1,1,Illinois,18912_0,NA,NA,NA,NA,NA,0,sn84031489,https://articleextractor.org/pages/18912/dlc_addison_ver02/sn84031489,1859-01-08,https://articleextractor.org/pages/18912/dlc_addison_ver02/sn84031489/1859/01/08/ed-1/seq-3/0?user_id=6
NA,NA,Cleveland morning leader (Cleveland [Ohio...),1859,NA,NA,NA,NA,1859/01/08,NA,1,8,seq-2,ed-1,2,Ohio,86212_0,NA,NA,NA,NA,NA,0,sn83035143,https://articleextractor.org/pages/86212/ohi_desdemona_ver01/sn83035143,1859-01-08,https://articleextractor.org/pages/86212/ohi_desdemona_ver01/sn83035143/1859/01/08/ed-1/seq-2/0?user_id=6
NA,NA,The daily dispatch (Richmond [Va.]),1859,NA,NA,NA,NA,1859/01/10,NA,1,10,seq-1,ed-1,1,Virginia,86795_0,NA,NA,NA,NA,NA,0,sn84024738,https://articleextractor.org/pages/86795/vi_manowar_ver01/sn84024738,1859-01-10,https://articleextractor.org/pages/86795/vi_manowar_ver01/sn84024738/1859/01/10/ed-1/seq-1/0?user_id=6
NA,NA,"Daily Iowa State Democrat (Davenport, Iowa)",1859,NA,NA,NA,NA,1859/01/11,NA,1,11,seq-2,ed-1,1,Iowa,87323_0,NA,NA,NA,NA,NA,0,sn82014134,https://articleextractor.org/pages/87323/iahi_gastly_ver01/sn82014134,1859-01-11,https://articleextractor.org/pages/87323/iahi_gastly_ver01/sn82014134/1859/01/11/ed-1/seq-2/0?user_id=6
NA,NA,The daily dispatch (Richmond [Va.]),1859,NA,NA,NA,NA,1859/01/12,NA,1,12,seq-1,ed-1,1,Virginia,86748_0,NA,NA,NA,NA,NA,0,sn84024738,https://articleextractor.org/pages/86748/vi_manowar_ver01/sn84024738,1859-01-12,https://articleextractor.org/pages/86748/vi_manowar_ver01/sn84024738/1859/01/12/ed-1/seq-1/0?user_id=6
NA,NA,"Western Reserve chronicle (Warren, Ohio)",1859,NA,NA,NA,NA,1859/01/12,NA,1,12,seq-2,ed-1,1,Ohio,87438_0,NA,NA,NA,NA,NA,0,sn84028385,https://articleextractor.org/pages/87438/ohi_ariel_ver02/sn84028385,1859-01-12,https://articleextractor.org/pages/87438/ohi_ariel_ver02/sn84028385/1859/01/12/ed-1/seq-2/0?user_id=6
NA,NA,"Chicago daily press and tribune (Chicago, Ill.)",1859,NA,NA,NA,NA,1859/01/13,NA,1,13,seq-2,ed-1,1,Illinois,17501_0,NA,NA,NA,NA,NA,0,sn84031489,https://articleextractor.org/pages/17501/dlc_addison_ver02/sn84031489,1859-01-13,https://articleextractor.org/pages/17501/dlc_addison_ver02/sn84031489/1859/01/13/ed-1/seq-2/0?user_id=6
NA,NA,NA,1859,NA,NA,NA,NA,1859/01/13,NA,1,13,seq-2,ed-1,1,Maryland,86750_0,NA,NA,NA,NA,NA,0,sn89060060,https://articleextractor.org/pages/86750/mdu_elsberg_ver02/sn89060060,1859-01-13,https://articleextractor.org/pages/86750/mdu_elsberg_ver02/sn89060060/1859/01/13/ed-1/seq-2/0?user_id=6
NA,NA,"The weekly pioneer and Democrat (Saint Paul, Min...)",1859,NA,NA,NA,NA,1859/01/13,NA,1,13,seq-2,ed-1,1,Minnesota,86751_0,NA,NA,NA,NA,NA,0,sn83016751,https://articleextractor.org/pages/86751/mnhi_foxtrot_ver01/sn83016751,1859-01-13,https://articleextractor.org/pages/86751/mnhi_foxtrot_ver01/sn83016751/1859/01/13/ed-1/seq-2/0?user_id=6
NA,NA,"Fayetteville observer (Fayetteville, T...)",1859,NA,NA,NA,NA,1859/01/13,NA,1,13,seq-2,ed-1,1,Tennessee,91252_0,NA,NA,NA,NA,NA,0,sn85033395,https://articleextractor.org/pages/91252/tu_homer_ver01/sn85033395,1859-01-13,https://articleextractor.org/pages/91252/tu_homer_ver01/sn85033395/1859/01/13/ed-1/seq-2/0?user_id=6
NA,NA,"Fayetteville observer (Fayetteville, T...)",1859,NA,NA,NA,NA,1859/01/13,NA,1,13,seq-2,ed-1,1,Tennessee,91252_1,NA,NA,NA,NA,NA,1,sn85033395,https://articleextractor.org/pages/91252/tu_homer_ver01/sn85033395,1859-01-13,https://articleextractor.org/pages/91252/tu_homer_ver01/sn85033395/1859/01/13/ed-1/seq-2/0?user_id=6
NA,NA,"The Perrysburg journal (Perrysburg, Ohi...)",1859,NA,NA,NA,NA,1859/01/20,NA,1,20,seq-1,ed-1,1,Ohio,86752_0,NA,NA,NA,NA,NA,0,sn85026192,https://articleextractor.org/pages/86752/ohi_cobweb_ver04/sn85026192,1859-01-20,https://articleextractor.org/pages/86752/ohi_cobweb_ver04/sn85026192/1859/01/20/ed-1/seq-1/0?user_id=6
NA,NA,"The weekly hawk-eye (Burlington, Iow...)",1859,NA,NA,NA,NA,1859/01/25,NA,1,25,seq-1,ed-1,1,Iowa,86078_0,NA,NA,NA,NA,NA,0,sn85049908,https://articleextractor.org/pages/86078/iahi_abra_ver01/sn85049908,1859-01-25,https://articleextractor.org/pages/86078/iahi_abra_ver01/sn85049908/1859/01/25/ed-1/seq-1/0?user_id=6
NA,NA,"The weekly hawk-eye (Burlington, Iow...)",1859,NA,NA,NA,NA,1859/01/25,NA,1,25,seq-4,ed-1,1,Iowa,86754_0,NA,NA,NA,NA,NA,0,sn85049908,https://articleextractor.org/pages/86754/iahi_abra_ver01/sn85049908,1859-01-25,https://articleextractor.org/pages/86754/iahi_abra_ver01/sn85049908/1859/01/25/ed-1/seq-4/0?user_id=6
