Unnamed: 0,file_id,article_id,sn,newspaper_name,year,month,day,page,edition,mod_id,newspaper_state,url_fixed,date,date2,URL
11225,87370,1,sn86088296,"The Austin weekly statesman. (Austin, Tex.)",1897,12,16,seq-3,ed-1,1,Texas,https://articleextractor.org/pages/87370/txdn_audi_ver01/sn86088296,1897-12-16,1897/12/16,https://articleextractor.org/pages/87370/txdn_audi_ver01/sn86088296/1897/12/16/ed-1/seq-3/0?user_id=6
11228,87370,2,sn86088296,"The Austin weekly statesman. (Austin, Tex.)",1897,12,16,seq-3,ed-1,1,Texas,https://articleextractor.org/pages/87370/txdn_audi_ver01/sn86088296,1897-12-16,1897/12/16,https://articleextractor.org/pages/87370/txdn_audi_ver01/sn86088296/1897/12/16/ed-1/seq-3/0?user_id=6
9428,87371,0,sn85038158,The Highland weekly news (Hillsborough [H...),1880,12,9,seq-2,ed-1,1,Ohio,https://articleextractor.org/pages/87371/ohi_borachio_ver02/sn85038158,1880-12-09,1880/12/09,https://articleextractor.org/pages/87371/ohi_borachio_ver02/sn85038158/1880/12/09/ed-1/seq-2/0?user_id=6
2192,87372,0,sn83045462,"Evening star (Washington, D.C...)",1897,7,15,seq-2,ed-1,1,District of Columbia,https://articleextractor.org/pages/87372/dlc_havanese_ver01/sn83045462,1897-07-15,1897/07/15,https://articleextractor.org/pages/87372/dlc_havanese_ver01/sn83045462/1897/07/15/ed-1/seq-2/0?user_id=6
9187,87373,0,sn83030272,The sun (New York [N.Y.]) 1833-1916,1897,11,21,seq-25,ed-1,1,New York,https://articleextractor.org/pages/87373/nn_pizan_ver01/sn83030272,1897-11-21,1897/11/21,https://articleextractor.org/pages/87373/nn_pizan_ver01/sn83030272/1897/11/21/ed-1/seq-25/0?user_id=6
7442,87374,0,sn99021999,Omaha daily bee. (Omaha [Neb.]),1897,2,1,seq-5,ed-1,1,Nebraska,https://articleextractor.org/pages/87374/nbu_beatrice_ver01/sn99021999,1897-02-01,1897/02/01,https://articleextractor.org/pages/87374/nbu_beatrice_ver01/sn99021999/1897/02/01/ed-1/seq-5/0?user_id=6
8620,87375,0,sn88076432,"Courier Democrat. (Langdon, N.D.)",1897,5,20,seq-3,ed-1,1,North Dakota,https://articleextractor.org/pages/87375/ndhi_europium_ver01/sn88076432,1897-05-20,1897/05/20,https://articleextractor.org/pages/87375/ndhi_europium_ver01/sn88076432/1897/05/20/ed-1/seq-3/0?user_id=6
11965,87376,0,sn84024716,"Lexington gazette (Lexington, Va.)",1898,7,13,seq-2,ed-1,1,Virginia,https://articleextractor.org/pages/87376/vi_franck_ver01/sn84024716,1898-07-13,1898/07/13,https://articleextractor.org/pages/87376/vi_franck_ver01/sn84024716/1898/07/13/ed-1/seq-2/0?user_id=6
6046,87377,0,sn90059523,"The Saint Paul globe. (St. Paul, Minn.)",1897,11,15,seq-1,ed-1,1,Minnesota,https://articleextractor.org/pages/87377/mnhi_hallock_ver01/sn90059523,1897-11-15,1897/11/15,https://articleextractor.org/pages/87377/mnhi_hallock_ver01/sn90059523/1897/11/15/ed-1/seq-1/0?user_id=6
6028,87377,1,sn90059523,"The Saint Paul globe. (St. Paul, Minn.)",1897,11,15,seq-1,ed-1,1,Minnesota,https://articleextractor.org/pages/87377/mnhi_hallock_ver01/sn90059523,1897-11-15,1897/11/15,https://articleextractor.org/pages/87377/mnhi_hallock_ver01/sn90059523/1897/11/15/ed-1/seq-1/0?user_id=6
6048,87377,2,sn90059523,"The Saint Paul globe. (St. Paul, Minn.)",1897,11,15,seq-1,ed-1,1,Minnesota,https://articleextractor.org/pages/87377/mnhi_hallock_ver01/sn90059523,1897-11-15,1897/11/15,https://articleextractor.org/pages/87377/mnhi_hallock_ver01/sn90059523/1897/11/15/ed-1/seq-1/0?user_id=6
4449,87378,0,sn82014635,"The Wichita daily eagle (Wichita, Kan.)",1897,10,20,seq-2,ed-1,1,Kansas,https://articleextractor.org/pages/87378/khi_jennison_ver01/sn82014635,1897-10-20,1897/10/20,https://articleextractor.org/pages/87378/khi_jennison_ver01/sn82014635/1897/10/20/ed-1/seq-2/0?user_id=6
7444,87379,0,sn99021999,Omaha daily bee. (Omaha [Neb.]),1897,8,16,seq-1,ed-1,1,Nebraska,https://articleextractor.org/pages/87379/nbu_beatrice_ver01/sn99021999,1897-08-16,1897/08/16,https://articleextractor.org/pages/87379/nbu_beatrice_ver01/sn99021999/1897/08/16/ed-1/seq-1/0?user_id=6
6987,87380,0,sn85034375,"The Grenada sentinel (Grenada, Miss.)",1898,3,19,seq-5,ed-1,1,Mississippi,https://articleextractor.org/pages/87380/msar_eyelet_ver02/sn85034375,1898-03-19,1898/03/19,https://articleextractor.org/pages/87380/msar_eyelet_ver02/sn85034375/1898/03/19/ed-1/seq-5/0?user_id=6
8981,87381,0,sn84020630,"Santa Fe new Mexican (Santa Fe, N.M.)",1898,2,1,seq-1,ed-1,1,New Mexico,https://articleextractor.org/pages/87381/nmu_fleming_ver01/sn84020630,1898-02-01,1898/02/01,https://articleextractor.org/pages/87381/nmu_fleming_ver01/sn84020630/1898/02/01/ed-1/seq-1/0?user_id=6
11629,87382,0,sn85058130,The Salt Lake herald (Salt Lake City ...),1898,12,18,seq-2,ed-1,1,Utah,https://articleextractor.org/pages/87382/uuml_dantley_ver01/sn85058130,1898-12-18,1898/12/18,https://articleextractor.org/pages/87382/uuml_dantley_ver01/sn85058130/1898/12/18/ed-1/seq-2/0?user_id=6
4277,87383,0,sn83040198,"Barton County democrat (Great Bend, Kan...)",1898,6,30,seq-2,ed-1,1,Kansas,https://articleextractor.org/pages/87383/khi_finney_ver02/sn83040198,1898-06-30,1898/06/30,https://articleextractor.org/pages/87383/khi_finney_ver02/sn83040198/1898/06/30/ed-1/seq-2/0?user_id=6
10066,87384,0,sn86063952,"The Guthrie daily leader (Guthrie, Okla.)",1898,10,25,seq-3,ed-1,1,Oklahoma,https://articleextractor.org/pages/87384/okhi_ellis_ver01/sn86063952,1898-10-25,1898/10/25,https://articleextractor.org/pages/87384/okhi_ellis_ver01/sn86063952/1898/10/25/ed-1/seq-3/0?user_id=6
4606,87386,0,sn86069309,"The Breckenridge news. (Cloverport, Ky.)",1898,2,23,seq-6,ed-1,1,Kentucky,https://articleextractor.org/pages/87386/kyu_airplane_ver01/sn86069309,1898-02-23,1898/02/23,https://articleextractor.org/pages/87386/kyu_airplane_ver01/sn86069309/1898/02/23/ed-1/seq-6/0?user_id=6
6464,87387,0,sn86063615,"Kansas City journal (Kansas City, Mo...)",1898,8,11,seq-3,ed-1,1,Missouri,https://articleextractor.org/pages/87387/mohi_edwards_ver01/sn86063615,1898-08-11,1898/08/11,https://articleextractor.org/pages/87387/mohi_edwards_ver01/sn86063615/1898/08/11/ed-1/seq-3/0?user_id=6
6465,87387,1,sn86063615,"Kansas City journal (Kansas City, Mo...)",1898,8,11,seq-3,ed-1,1,Missouri,https://articleextractor.org/pages/87387/mohi_edwards_ver01/sn86063615,1898-08-11,1898/08/11,https://articleextractor.org/pages/87387/mohi_edwards_ver01/sn86063615/1898/08/11/ed-1/seq-3/0?user_id=6
4699,87388,0,sn87060190,"The evening bulletin (Maysville, Ky.)",1898,3,4,seq-1,ed-1,1,Kentucky,https://articleextractor.org/pages/87388/kyu_bronze_ver01/sn87060190,1898-03-04,1898/03/04,https://articleextractor.org/pages/87388/kyu_bronze_ver01/sn87060190/1898/03/04/ed-1/seq-1/0?user_id=6
4700,87388,1,sn87060190,"The evening bulletin (Maysville, Ky.)",1898,3,4,seq-1,ed-1,1,Kentucky,https://articleextractor.org/pages/87388/kyu_bronze_ver01/sn87060190,1898-03-04,1898/03/04,https://articleextractor.org/pages/87388/kyu_bronze_ver01/sn87060190/1898/03/04/ed-1/seq-1/0?user_id=6
4701,87388,2,sn87060190,"The evening bulletin (Maysville, Ky.)",1898,3,4,seq-1,ed-1,1,Kentucky,https://articleextractor.org/pages/87388/kyu_bronze_ver01/sn87060190,1898-03-04,1898/03/04,https://articleextractor.org/pages/87388/kyu_bronze_ver01/sn87060190/1898/03/04/ed-1/seq-1/0?user_id=6
2945,87391,0,sn84027253,"Muscatine weekly journal (Muscatine, Iowa)",1860,11,9,seq-1,ed-2,1,Iowa,https://articleextractor.org/pages/87391/iahi_bellsprout_ver01/sn84027253,1860-11-09,1860/11/09,https://articleextractor.org/pages/87391/iahi_bellsprout_ver01/sn84027253/1860/11/09/ed-2/seq-1/0?user_id=6
9360,87392,0,sn83035487,"Anti-slavery bugle (New-Lisbon, Ohi...)",1860,5,5,seq-1,ed-1,1,Ohio,https://articleextractor.org/pages/87392/ohi_ariel_ver02/sn83035487,1860-05-05,1860/05/05,https://articleextractor.org/pages/87392/ohi_ariel_ver02/sn83035487/1860/05/05/ed-1/seq-1/0?user_id=6
9782,87393,0,sn84028745,Cincinnati daily press (Cincinnati [Ohi...),1860,9,19,seq-1,ed-1,1,Ohio,https://articleextractor.org/pages/87393/ohi_guildenstern_ver01/sn84028745,1860-09-19,1860/09/19,https://articleextractor.org/pages/87393/ohi_guildenstern_ver01/sn84028745/1860/09/19/ed-1/seq-1/0?user_id=6
12053,87394,0,sn84024653,"Staunton vindicator (Staunton, Va.)",1860,6,29,seq-1,ed-1,1,Virginia,https://articleextractor.org/pages/87394/vi_klepper_ver02/sn84024653,1860-06-29,1860/06/29,https://articleextractor.org/pages/87394/vi_klepper_ver02/sn84024653/1860/06/29/ed-1/seq-1/0?user_id=6
2943,87395,0,sn84027253,"Muscatine weekly journal (Muscatine, Iowa)",1860,7,13,seq-1,ed-1,1,Iowa,https://articleextractor.org/pages/87395/iahi_bellsprout_ver01/sn84027253,1860-07-13,1860/07/13,https://articleextractor.org/pages/87395/iahi_bellsprout_ver01/sn84027253/1860/07/13/ed-1/seq-1/0?user_id=6
2020,87398,0,sn83045242,The national intelligencer and Washington advertiser (Washington City...),1805,1,14,seq-3,ed-1,2,District of Columbia,https://articleextractor.org/pages/87398/dlc_domestic_ver01/sn83045242,1805-01-14,1805/01/14,https://articleextractor.org/pages/87398/dlc_domestic_ver01/sn83045242/1805/01/14/ed-1/seq-3/0?user_id=6
12178,87399,0,sn84024710,"Virginia Argus (Richmond, Va.)",1805,1,19,seq-3,ed-1,2,Virginia,https://articleextractor.org/pages/87399/vi_otters_ver02/sn84024710,1805-01-19,1805/01/19,https://articleextractor.org/pages/87399/vi_otters_ver02/sn84024710/1805/01/19/ed-1/seq-3/0?user_id=6
13473,87400,0,sn85059525,"Berkeley and Jefferson intelligencer (Martinsburg, Va...)",1805,2,1,seq-2,ed-1,3,Virginia,https://articleextractor.org/pages/87400/wvu_hogan_ver01/sn85059525,1805-02-01,1805/02/01,https://articleextractor.org/pages/87400/wvu_hogan_ver01/sn85059525/1805/02/01/ed-1/seq-2/0?user_id=6
11873,87401,0,sn84024649,Lynchburg Virginian (Lynchburg [Va.]),1835,7,23,seq-2,ed-1,2,Virginia,https://articleextractor.org/pages/87401/vi_dartmoor_ver03/sn84024649,1835-07-23,1835/07/23,https://articleextractor.org/pages/87401/vi_dartmoor_ver03/sn84024649/1835/07/23/ed-1/seq-2/0?user_id=6
13571,87403,0,sn84026826,"South Branch intelligencer (Romney, Va. [W....)",1835,9,5,seq-2,ed-1,4,West Virginia,https://articleextractor.org/pages/87403/wvu_queen_ver01/sn84026826,1835-09-05,1835/09/05,https://articleextractor.org/pages/87403/wvu_queen_ver01/sn84026826/1835/09/05/ed-1/seq-2/0?user_id=6
12166,87405,0,sn84024735,"Richmond enquirer (Richmond, Va.)",1835,9,8,seq-4,ed-1,6,Virginia,https://articleextractor.org/pages/87405/vi_naturals_ver01/sn84024735,1835-09-08,1835/09/08,https://articleextractor.org/pages/87405/vi_naturals_ver01/sn84024735/1835/09/08/ed-1/seq-4/0?user_id=6
12165,87405,1,sn84024735,"Richmond enquirer (Richmond, Va.)",1835,9,8,seq-4,ed-1,6,Virginia,https://articleextractor.org/pages/87405/vi_naturals_ver01/sn84024735,1835-09-08,1835/09/08,https://articleextractor.org/pages/87405/vi_naturals_ver01/sn84024735/1835/09/08/ed-1/seq-4/0?user_id=6
13573,87406,0,sn84026826,"South Branch intelligencer (Romney, Va. [W....)",1835,9,12,seq-2,ed-1,3,West Virginia,https://articleextractor.org/pages/87406/wvu_queen_ver01/sn84026826,1835-09-12,1835/09/12,https://articleextractor.org/pages/87406/wvu_queen_ver01/sn84026826/1835/09/12/ed-1/seq-2/0?user_id=6
11810,87409,0,sn84024735,"Richmond enquirer (Richmond, Va.)",1835,10,27,seq-4,ed-1,1,Virginia,https://articleextractor.org/pages/87409/vi_armani_ver02/sn84024735,1835-10-27,1835/10/27,https://articleextractor.org/pages/87409/vi_armani_ver02/sn84024735/1835/10/27/ed-1/seq-4/0?user_id=6
11809,87409,1,sn84024735,"Richmond enquirer (Richmond, Va.)",1835,10,27,seq-4,ed-1,1,Virginia,https://articleextractor.org/pages/87409/vi_armani_ver02/sn84024735,1835-10-27,1835/10/27,https://articleextractor.org/pages/87409/vi_armani_ver02/sn84024735/1835/10/27/ed-1/seq-4/0?user_id=6
13504,87411,0,sn84026784,NA,1841,9,2,seq-1,ed-1,2,West Virginia,https://articleextractor.org/pages/87411/wvu_jacob_ver01/sn84026784,1841-09-02,1841/09/02,https://articleextractor.org/pages/87411/wvu_jacob_ver01/sn84026784/1841/09/02/ed-1/seq-1/0?user_id=6
13502,87411,1,sn84026784,NA,1841,9,2,seq-1,ed-1,2,West Virginia,https://articleextractor.org/pages/87411/wvu_jacob_ver01/sn84026784,1841-09-02,1841/09/02,https://articleextractor.org/pages/87411/wvu_jacob_ver01/sn84026784/1841/09/02/ed-1/seq-1/0?user_id=6
2882,87417,0,sn87058235,"Decorah public opinion. (Decorah, Winnes...)",1898,11,2,seq-7,ed-1,1,Iowa,https://articleextractor.org/pages/87417/iahi_aerodactyl_ver01/sn87058235,1898-11-02,1898/11/02,https://articleextractor.org/pages/87417/iahi_aerodactyl_ver01/sn87058235/1898/11/02/ed-1/seq-7/0?user_id=6
11256,87418,0,sn86071197,"The Houston daily post (Houston, Tex.)",1898,5,25,seq-6,ed-1,1,Texas,https://articleextractor.org/pages/87418/txdn_charlie_ver01/sn86071197,1898-05-25,1898/05/25,https://articleextractor.org/pages/87418/txdn_charlie_ver01/sn86071197/1898/05/25/ed-1/seq-6/0?user_id=6
6462,87419,0,sn86063615,"Kansas City journal (Kansas City, Mo...)",1897,10,16,seq-2,ed-1,1,Missouri,https://articleextractor.org/pages/87419/mohi_edwards_ver01/sn86063615,1897-10-16,1897/10/16,https://articleextractor.org/pages/87419/mohi_edwards_ver01/sn86063615/1897/10/16/ed-1/seq-2/0?user_id=6
9993,87420,0,sn93066071,"The Beaver herald (Beaver, O.T. [O...)",1897,5,13,seq-2,ed-1,1,Oklahoma,https://articleextractor.org/pages/87420/okhi_atoka_ver01/sn93066071,1897-05-13,1897/05/13,https://articleextractor.org/pages/87420/okhi_atoka_ver01/sn93066071/1897/05/13/ed-1/seq-2/0?user_id=6
9994,87420,1,sn93066071,"The Beaver herald (Beaver, O.T. [O...)",1897,5,13,seq-2,ed-1,1,Oklahoma,https://articleextractor.org/pages/87420/okhi_atoka_ver01/sn93066071,1897-05-13,1897/05/13,https://articleextractor.org/pages/87420/okhi_atoka_ver01/sn93066071/1897/05/13/ed-1/seq-2/0?user_id=6
10587,87421,0,sn99068086,"The Dakota chief. (Gann Valley, Bu...)",1897,12,23,seq-2,ed-1,1,South Dakota,https://articleextractor.org/pages/87421/sdhi_honeydew_ver01/sn99068086,1897-12-23,1897/12/23,https://articleextractor.org/pages/87421/sdhi_honeydew_ver01/sn99068086/1897/12/23/ed-1/seq-2/0?user_id=6
8430,87422,0,sn88076741,"The pioneer express (Pembina, Dakota...)",1897,8,6,seq-2,ed-1,1,North Dakota,https://articleextractor.org/pages/87422/ndhi_almont_ver01/sn88076741,1897-08-06,1897/08/06,https://articleextractor.org/pages/87422/ndhi_almont_ver01/sn88076741/1897/08/06/ed-1/seq-2/0?user_id=6
8431,87422,1,sn88076741,"The pioneer express (Pembina, Dakota...)",1897,8,6,seq-2,ed-1,1,North Dakota,https://articleextractor.org/pages/87422/ndhi_almont_ver01/sn88076741,1897-08-06,1897/08/06,https://articleextractor.org/pages/87422/ndhi_almont_ver01/sn88076741/1897/08/06/ed-1/seq-2/0?user_id=6
8433,87422,2,sn88076741,"The pioneer express (Pembina, Dakota...)",1897,8,6,seq-2,ed-1,1,North Dakota,https://articleextractor.org/pages/87422/ndhi_almont_ver01/sn88076741,1897-08-06,1897/08/06,https://articleextractor.org/pages/87422/ndhi_almont_ver01/sn88076741/1897/08/06/ed-1/seq-2/0?user_id=6
4906,87423,0,sn85052020,"Semi-weekly interior journal (Stanford, Ky.)",1897,1,15,seq-2,ed-1,1,Kentucky,https://articleextractor.org/pages/87423/kyu_hairspray_ver01/sn85052020,1897-01-15,1897/01/15,https://articleextractor.org/pages/87423/kyu_hairspray_ver01/sn85052020/1897/01/15/ed-1/seq-2/0?user_id=6
10575,87424,0,2015270501,"The state Democrat (Aberdeen, South...)",1898,8,19,seq-3,ed-1,1,South Dakota,https://articleextractor.org/pages/87424/sdhi_hawk_ver01/2015270501/8/19/ed-1/seq-3/1,1898-08-19,1898/08/19,https://articleextractor.org/pages/87424/sdhi_hawk_ver01/2015270501/8/19/ed-1/seq-3/1/1898/08/19/ed-1/seq-3/0?user_id=6
10576,87424,1,2015270501,"The state Democrat (Aberdeen, South...)",1898,8,19,seq-3,ed-1,1,South Dakota,https://articleextractor.org/pages/87424/sdhi_hawk_ver01/2015270501/8/19/ed-1/seq-3/1,1898-08-19,1898/08/19,https://articleextractor.org/pages/87424/sdhi_hawk_ver01/2015270501/8/19/ed-1/seq-3/1/1898/08/19/ed-1/seq-3/0?user_id=6
10577,87424,2,2015270501,"The state Democrat (Aberdeen, South...)",1898,8,19,seq-3,ed-1,1,South Dakota,https://articleextractor.org/pages/87424/sdhi_hawk_ver01/2015270501/8/19/ed-1/seq-3/1,1898-08-19,1898/08/19,https://articleextractor.org/pages/87424/sdhi_hawk_ver01/2015270501/8/19/ed-1/seq-3/1/1898/08/19/ed-1/seq-3/0?user_id=6
8664,87425,0,sn88076013,"The Dickinson press. (Dickinson, Star...)",1897,6,12,seq-1,ed-1,1,North Dakota,https://articleextractor.org/pages/87425/ndhi_germanium_ver01/sn88076013,1897-06-12,1897/06/12,https://articleextractor.org/pages/87425/ndhi_germanium_ver01/sn88076013/1897/06/12/ed-1/seq-1/0?user_id=6
3311,87426,0,sn87057934,"Audubon County journal. (Exira, Iowa)",1898,3,3,seq-1,ed-1,1,Iowa,https://articleextractor.org/pages/87426/iahi_jackson_ver01/sn87057934,1898-03-03,1898/03/03,https://articleextractor.org/pages/87426/iahi_jackson_ver01/sn87057934/1898/03/03/ed-1/seq-1/0?user_id=6
5173,87427,0,sn85038292,"The Democratic advocate (Westminster, Md...)",1898,5,28,seq-2,ed-1,1,Maryland,https://articleextractor.org/pages/87427/mdu_douglass_ver01/sn85038292,1898-05-28,1898/05/28,https://articleextractor.org/pages/87427/mdu_douglass_ver01/sn85038292/1898/05/28/ed-1/seq-2/0?user_id=6
11305,87429,0,sn86071197,"The Houston daily post (Houston, Tex.)",1897,7,19,seq-4,ed-1,1,Texas,https://articleextractor.org/pages/87429/txdn_delta_ver01/sn86071197,1897-07-19,1897/07/19,https://articleextractor.org/pages/87429/txdn_delta_ver01/sn86071197/1897/07/19/ed-1/seq-4/0?user_id=6
11440,87430,0,sn86064199,"El Paso daily herald. (El Paso, Tex.)",1898,12,8,seq-1,ed-1,1,Texas,https://articleextractor.org/pages/87430/txdn_gmc_ver02/sn86064199,1898-12-08,1898/12/08,https://articleextractor.org/pages/87430/txdn_gmc_ver02/sn86064199/1898/12/08/ed-1/seq-1/0?user_id=6
12372,87431,0,sn98060050,"Vermont phœnix (Brattleboro, Vt...)",1897,1,1,seq-2,ed-1,1,Vermont,https://articleextractor.org/pages/87431/vtu_eden_ver01/sn98060050,1897-01-01,1897/01/01,https://articleextractor.org/pages/87431/vtu_eden_ver01/sn98060050/1897/01/01/ed-1/seq-2/0?user_id=6
10581,87432,0,sn99068086,"The Dakota chief. (Gann Valley, Bu...)",1897,6,10,seq-2,ed-1,1,South Dakota,https://articleextractor.org/pages/87432/sdhi_honeydew_ver01/sn99068086,1897-06-10,1897/06/10,https://articleextractor.org/pages/87432/sdhi_honeydew_ver01/sn99068086/1897/06/10/ed-1/seq-2/0?user_id=6
10582,87432,1,sn99068086,"The Dakota chief. (Gann Valley, Bu...)",1897,6,10,seq-2,ed-1,1,South Dakota,https://articleextractor.org/pages/87432/sdhi_honeydew_ver01/sn99068086,1897-06-10,1897/06/10,https://articleextractor.org/pages/87432/sdhi_honeydew_ver01/sn99068086/1897/06/10/ed-1/seq-2/0?user_id=6
5838,87433,0,sn83016810,"The Appeal (Saint Paul, Min...)",1897,6,19,seq-1,ed-1,1,Illinois,https://articleextractor.org/pages/87433/mnhi_effie_ver01/sn83016810,1897-06-19,1897/06/19,https://articleextractor.org/pages/87433/mnhi_effie_ver01/sn83016810/1897/06/19/ed-1/seq-1/0?user_id=6
8476,87434,0,sn87096037,"The Hope pioneer (Hope, N.D.)",1897,4,29,seq-4,ed-1,1,North Dakota,https://articleextractor.org/pages/87434/ndhi_argon_ver01/sn87096037,1897-04-29,1897/04/29,https://articleextractor.org/pages/87434/ndhi_argon_ver01/sn87096037/1897/04/29/ed-1/seq-4/0?user_id=6
7578,87435,0,2010270508,"The Nebraska advertiser. (Nemaha City, Ne...)",1897,6,11,seq-6,ed-1,1,Nebraska,https://articleextractor.org/pages/87435/nbu_gibson_ver01/2010270508/6/11/ed-1/seq-6/1,1897-06-11,1897/06/11,https://articleextractor.org/pages/87435/nbu_gibson_ver01/2010270508/6/11/ed-1/seq-6/1/1897/06/11/ed-1/seq-6/0?user_id=6
7579,87435,1,2010270508,"The Nebraska advertiser. (Nemaha City, Ne...)",1897,6,11,seq-6,ed-1,1,Nebraska,https://articleextractor.org/pages/87435/nbu_gibson_ver01/2010270508/6/11/ed-1/seq-6/1,1897-06-11,1897/06/11,https://articleextractor.org/pages/87435/nbu_gibson_ver01/2010270508/6/11/ed-1/seq-6/1/1897/06/11/ed-1/seq-6/0?user_id=6
12963,87436,0,sn85040614,"Eagle River review (Eagle River, Wi...)",1897,1,14,seq-2,ed-1,1,Wisconsin,https://articleextractor.org/pages/87436/whi_arbutus_ver01/sn85040614,1897-01-14,1897/01/14,https://articleextractor.org/pages/87436/whi_arbutus_ver01/sn85040614/1897/01/14/ed-1/seq-2/0?user_id=6
5117,87437,0,sn82015753,"New Orleans daily crescent ([New Orleans, L...)",1859,3,7,seq-3,ed-1,2,Louisiana,https://articleextractor.org/pages/87437/lu_qualchan_ver01/sn82015753,1859-03-07,1859/03/07,https://articleextractor.org/pages/87437/lu_qualchan_ver01/sn82015753/1859/03/07/ed-1/seq-3/0?user_id=6
9368,87438,0,sn84028385,"Western Reserve chronicle (Warren, Ohio)",1859,1,12,seq-2,ed-1,1,Ohio,https://articleextractor.org/pages/87438/ohi_ariel_ver02/sn84028385,1859-01-12,1859/01/12,https://articleextractor.org/pages/87438/ohi_ariel_ver02/sn84028385/1859/01/12/ed-1/seq-2/0?user_id=6
9594,87440,0,sn83035143,Cleveland morning leader (Cleveland [Ohio...),1859,7,21,seq-3,ed-1,1,Ohio,https://articleextractor.org/pages/87440/ohi_desdemona_ver01/sn83035143,1859-07-21,1859/07/21,https://articleextractor.org/pages/87440/ohi_desdemona_ver01/sn83035143/1859/07/21/ed-1/seq-3/0?user_id=6
12241,87441,0,sn84025841,"Richmond planet (Richmond, Va.)",1897,9,25,seq-2,ed-1,1,Virginia,https://articleextractor.org/pages/87441/vi_yes_ver01/sn84025841,1897-09-25,1897/09/25,https://articleextractor.org/pages/87441/vi_yes_ver01/sn84025841/1897/09/25/ed-1/seq-2/0?user_id=6
12243,87441,2,sn84025841,"Richmond planet (Richmond, Va.)",1897,9,25,seq-2,ed-1,1,Virginia,https://articleextractor.org/pages/87441/vi_yes_ver01/sn84025841,1897-09-25,1897/09/25,https://articleextractor.org/pages/87441/vi_yes_ver01/sn84025841/1897/09/25/ed-1/seq-2/0?user_id=6
12244,87441,3,sn84025841,"Richmond planet (Richmond, Va.)",1897,9,25,seq-2,ed-1,1,Virginia,https://articleextractor.org/pages/87441/vi_yes_ver01/sn84025841,1897-09-25,1897/09/25,https://articleextractor.org/pages/87441/vi_yes_ver01/sn84025841/1897/09/25/ed-1/seq-2/0?user_id=6
12245,87441,4,sn84025841,"Richmond planet (Richmond, Va.)",1897,9,25,seq-2,ed-1,1,Virginia,https://articleextractor.org/pages/87441/vi_yes_ver01/sn84025841,1897-09-25,1897/09/25,https://articleextractor.org/pages/87441/vi_yes_ver01/sn84025841/1897/09/25/ed-1/seq-2/0?user_id=6
12246,87441,5,sn84025841,"Richmond planet (Richmond, Va.)",1897,9,25,seq-2,ed-1,1,Virginia,https://articleextractor.org/pages/87441/vi_yes_ver01/sn84025841,1897-09-25,1897/09/25,https://articleextractor.org/pages/87441/vi_yes_ver01/sn84025841/1897/09/25/ed-1/seq-2/0?user_id=6
12248,87442,0,sn84025841,"Richmond planet (Richmond, Va.)",1897,10,30,seq-2,ed-1,1,Virginia,https://articleextractor.org/pages/87442/vi_yes_ver01/sn84025841,1897-10-30,1897/10/30,https://articleextractor.org/pages/87442/vi_yes_ver01/sn84025841/1897/10/30/ed-1/seq-2/0?user_id=6
12247,87442,1,sn84025841,"Richmond planet (Richmond, Va.)",1897,10,30,seq-2,ed-1,1,Virginia,https://articleextractor.org/pages/87442/vi_yes_ver01/sn84025841,1897-10-30,1897/10/30,https://articleextractor.org/pages/87442/vi_yes_ver01/sn84025841/1897/10/30/ed-1/seq-2/0?user_id=6
4451,87443,0,sn82016014,"The Topeka state journal (Topeka, Kansas)",1898,8,12,seq-8,ed-1,1,Kansas,https://articleextractor.org/pages/87443/khi_jesse_ver01/sn82016014,1898-08-12,1898/08/12,https://articleextractor.org/pages/87443/khi_jesse_ver01/sn82016014/1898/08/12/ed-1/seq-8/0?user_id=6
5332,87444,0,sn82014248,"Daily Kennebec journal (Augusta, Me.)",1898,11,11,seq-8,ed-1,1,Maine,https://articleextractor.org/pages/87444/me_jackman_ver02/sn82014248,1898-11-11,1898/11/11,https://articleextractor.org/pages/87444/me_jackman_ver02/sn82014248/1898/11/11/ed-1/seq-8/0?user_id=6
4890,87445,0,sn86069117,"Daily public ledger (Maysville, Ky.)",1898,10,24,seq-4,ed-1,1,Kentucky,https://articleextractor.org/pages/87445/kyu_gandhi_ver01/sn86069117,1898-10-24,1898/10/24,https://articleextractor.org/pages/87445/kyu_gandhi_ver01/sn86069117/1898/10/24/ed-1/seq-4/0?user_id=6
4892,87445,1,sn86069117,"Daily public ledger (Maysville, Ky.)",1898,10,24,seq-4,ed-1,1,Kentucky,https://articleextractor.org/pages/87445/kyu_gandhi_ver01/sn86069117,1898-10-24,1898/10/24,https://articleextractor.org/pages/87445/kyu_gandhi_ver01/sn86069117/1898/10/24/ed-1/seq-4/0?user_id=6
4893,87445,2,sn86069117,"Daily public ledger (Maysville, Ky.)",1898,10,24,seq-4,ed-1,1,Kentucky,https://articleextractor.org/pages/87445/kyu_gandhi_ver01/sn86069117,1898-10-24,1898/10/24,https://articleextractor.org/pages/87445/kyu_gandhi_ver01/sn86069117/1898/10/24/ed-1/seq-4/0?user_id=6
8100,87446,0,sn91068367,"The semi-weekly messenger (Wilmington, N.C...)",1898,8,12,seq-5,ed-1,1,North Carolina,https://articleextractor.org/pages/87446/ncu_green_ver01/sn91068367,1898-08-12,1898/08/12,https://articleextractor.org/pages/87446/ncu_green_ver01/sn91068367/1898/08/12/ed-1/seq-5/0?user_id=6
